traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
107,-3.57050037,-1.93211985,-1.83254278,-1.06101966,-1.13974786,3.20780396,2.08784723,-5.9190259,-0.697619379,6.5746665,2.15751123,-6.16268682,0.46415177,4.76431751,4.60552073,-3.846174,1.91402507,3.9975431,5.8394618,2.11406469
108,-3.5937264,-1.90789247,-1.83513868,-1.05866909,-1.13852179,3.23961711,2.02492428,-5.95027685,-0.767635465,6.55076313,2.14470172,-6.18677902,0.451113284,4.79822588,4.5717082,-3.87264776,1.91832042,4.03729439,5.85921144,2.05137205
109,-3.61612082,-1.88388252,-1.83767176,-1.05618334,-1.13721251,3.2714498,1.96149731,-5.98053837,-0.838064253,6.52533627,2.13325787,-6.2106142,0.437834531,4.83195257,4.53751421,-3.89909625,1.92214608,4.07715988,5.87856436,1.98796415
110,-3.63766932,-1.86015916,-1.84014404,-1.05366755,-1.13592243,3.30338192,1.8975904,-6.00998926,-0.908962607,6.49858665,2.1228888,-6.23433256,0.424262941,4.86547518,4.50293255,-3.92554116,1.92550528,4.11711884,5.89748287,1.92383146
111,-3.65840673,-1.83677709,-1.84252059,-1.05115497,-1.13472736,3.33546257,1.83309472,-6.03873062,-0.980448961,6.47042274,2.11373186,-6.25798798,0.410462976,4.89890671,4.46781778,-3.95201683,1.92835629,4.15716887,5.91597939,1.85894227
112,-3.67828655,-1.81361365,-1.84486985,-1.04846561,-1.13329208,3.36748528,1.76830256,-6.06618452,-1.05203354,6.44091654,2.10569859,-6.28132439,0.396357656,4.93190861,4.43262529,-3.97834015,1.93076336,4.19727421,5.93402815,1.7934593
113,-3.69728756,-1.7907896,-1.8471247,-1.04573369,-1.13193321,3.39959598,1.70298934,-6.09276152,-1.12409484,6.40991545,2.09897804,-6.30456924,0.382077873,4.96486998,4.39686537,-4.00471258,1.93265188,4.2374897,5.95164347,1.72725427
114,-3.71549034,-1.76827002,-1.8493036,-1.04296839,-1.13057852,3.43183351,1.63714254,-6.11840153,-1.19657981,6.37750816,2.09339547,-6.32770634,0.367577225,4.997612,4.36073017,-4.03106308,1.9340446,4.27773428,5.96879482,1.66036701
115,-3.73280859,-1.74612224,-1.8513937,-1.04016364,-1.12923598,3.46421146,1.57073843,-6.14308023,-1.26949203,6.34363747,2.08907819,-6.35074186,0.3529194,5.03022003,4.32418251,-4.05736923,1.93491161,4.31802893,5.98549366,1.59282815
116,-3.74927187,-1.72425783,-1.85341883,-1.03725803,-1.12782586,3.49658704,1.50399852,-6.16657734,-1.3425833,6.30835867,2.08593106,-6.37359238,0.338049293,5.06262207,4.28724241,-4.08365726,1.93526208,4.35839415,6.00174522,1.52460885
117,-3.76487136,-1.70275474,-1.8553654,-1.03428686,-1.12636054,3.52897525,1.43692291,-6.18889952,-1.41582632,6.27171898,2.08394885,-6.39627934,0.323017865,5.09477329,4.24999857,-4.10986233,1.93510175,4.39875793,6.01750565,1.45582891
118,-3.77960801,-1.68160951,-1.85722423,-1.03127408,-1.12492633,3.56147027,1.36936879,-6.21016407,-1.48939943,6.23364735,2.08315849,-6.41888285,0.307834953,5.12678051,4.21232843,-4.13603592,1.93440163,4.439147,6.03278732,1.38639069
119,-3.79347253,-1.66086841,-1.8589952,-1.02822053,-1.12348163,3.59405828,1.30139124,-6.23028421,-1.56319606,6.19415283,2.0835731,-6.44137621,0.292532265,5.15863228,4.17424488,-4.1621685,1.93315709,4.47953939,6.04758215,1.31637704
120,-3.80646181,-1.64044285,-1.86070621,-1.02505064,-1.12192488,3.62653494,1.23327446,-6.24899912,-1.63688612,6.15334177,2.08511353,-6.4636488,0.277075887,5.190207,4.13590717,-4.18819523,1.93138397,4.51992512,6.06189156,1.24579608
121,-3.81857944,-1.62042749,-1.86231554,-1.02187526,-1.1203872,3.65922976,1.16457593,-6.26663256,-1.71092725,6.11108303,2.08784318,-6.48584938,0.261523873,5.22165442,4.09709454,-4.21419096,1.92903841,4.56031656,6.07571411,1.17457902
122,-3.82981849,-1.60082519,-1.86383736,-1.01865983,-1.11885297,3.69204283,1.09540761,-6.2830472,-1.78519738,6.06734371,2.09176397,-6.50796032,0.245870829,5.25296545,4.05784607,-4.24014235,1.92612493,4.60068512,6.08902407,1.10279524
123,-3.84019995,-1.58159459,-1.86527252,-1.0153774,-1.11727822,3.72484493,1.02601385,-6.29809952,-1.85942042,6.02227783,2.0967977,-6.52992487,0.230140105,5.28406048,4.01830101,-4.26599646,1.92265916,4.64098024,6.10182714,1.03050685
124,-3.8496573,-1.56279361,-1.86663413,-1.01204348,-1.11565709,3.75765276,0.956409812,-6.31179571,-1.93357801,5.97592163,2.10292673,-6.55174208,0.214314908,5.31497335,3.97836161,-4.29175997,1.91861224,4.68127441,6.11411381,0.957651019
125,-3.85828781,-1.54440475,-1.8679086,-1.00865805,-1.11399317,3.79043508,0.886626244,-6.32409096,-2.00762296,5.9282937,2.11010957,-6.57340908,0.198435113,5.34563065,3.93817759,-4.31740999,1.91402054,4.72142744,6.12586117,0.884399235
126,-3.86601305,-1.52646255,-1.86907971,-1.00526333,-1.11239314,3.82348299,0.816181004,-6.33514452,-2.08200812,5.87903595,2.11857843,-6.59504652,0.182547644,5.37628984,3.89741802,-4.34304523,1.90879834,4.76154804,6.13710117,0.81055963
127,-3.87282062,-1.50891161,-1.87016869,-1.00178266,-1.11066341,3.85649109,0.745630205,-6.34465456,-2.1561265,5.82854748,2.12809491,-6.61646748,0.166589156,5.40671158,3.85633135,-4.36855698,1.90298367,4.80162573,6.14782953,0.736189485
128,-3.87877917,-1.49178505,-1.8712002,-0.99825424,-1.10886788,3.88942766,0.675033629,-6.35265875,-2.2299509,5.77691221,2.13856149,-6.63772154,0.150594041,5.43683386,3.81506181,-4.39390898,1.89662218,4.8415494,6.1580019,0.661454141
129,-3.88384175,-1.47513127,-1.87210548,-0.994717062,-1.10715044,3.92258453,0.603896976,-6.35932255,-2.30396771,5.72369909,2.15027809,-6.65893459,0.13462472,5.46699524,3.77316666,-4.41924524,1.88959634,4.88139296,6.16764832,0.5861938
130,-3.88801146,-1.45892286,-1.8729533,-0.991127908,-1.10534525,3.9556365,0.532830775,-6.36441469,-2.37754798,5.66943741,2.16286731,-6.67993546,0.118613929,5.49686193,3.73107886,-4.44441175,1.88200676,4.92109299,6.17674112,0.510582805
131,-3.89131141,-1.44312167,-1.87371492,-0.987472236,-1.10342312,3.98872542,0.461562097,-6.36789656,-2.45087242,5.61389542,2.17653298,-6.70076227,0.102633946,5.5265317,3.68866539,-4.46943569,1.87380731,4.96065521,6.18530178,0.434536934
132,-3.89371562,-1.42783093,-1.87437558,-0.983831942,-1.10162544,4.02192926,0.390006274,-6.36998558,-2.52415991,5.55698681,2.19124365,-6.72152948,0.0866812393,5.55617476,3.64575195,-4.49439287,1.86496174,5.00007343,6.19330263,0.358059496
133,-3.89524317,-1.41293776,-1.8749733,-0.980101526,-1.09961474,4.05505085,0.318490565,-6.37031603,-2.59689665,5.49902344,2.20687175,-6.74202871,0.0707294419,5.58550644,3.60264945,-4.51915598,1.85553133,5.03933239,6.20076323,0.281262487
134,-3.89586163,-1.39855039,-1.8754648,-0.97637248,-1.09766448,4.08836365,0.246561795,-6.3691473,-2.66962314,5.43960047,2.22363615,-6.76244307,0.0548646562,5.6148386,3.55900693,-4.54383755,1.84542429,5.07842684,6.2076683,0.204030409
135,-3.89559937,-1.38458991,-1.87588418,-0.972589552,-1.09563005,4.12153959,0.174839646,-6.36630487,-2.74171019,5.37923193,2.24120998,-6.78262663,0.0390223376,5.6439333,3.51511574,-4.56834745,1.83471465,5.1173296,6.21402073,0.126484707
136,-3.89446068,-1.37115824,-1.87621057,-0.968821168,-1.09365821,4.15491056,0.102731556,-6.36189604,-2.81374264,5.317451,2.25985003,-6.80273008,0.023264261,5.67298174,3.47076106,-4.59273624,1.82334507,5.15602827,6.21980476,0.0486189425
137,-3.89246035,-1.35816252,-1.87644756,-0.965007544,-1.09164274,4.18820477,0.0307510253,-6.35581923,-2.88520074,5.25465393,2.27933431,-6.82262087,0.00756813958,5.70187759,3.42607808,-4.61697531,1.81134629,5.19447851,6.22503185,-0.0295279026
138,-3.88952708,-1.34561384,-1.87663233,-0.961134195,-1.08942187,4.22151661,-0.0412860624,-6.34791517,-2.95611334,5.190804,2.29972315,-6.84225225,-0.00805029273,5.73052168,3.38116241,-4.64098549,1.79871631,5.2327714,6.22971106,-0.108024009
139,-3.88576603,-1.33355403,-1.87672508,-0.957259595,-1.08725262,4.25480747,-0.113258488,-6.3383956,-3.02654839,5.1259017,2.32093787,-6.8617115,-0.0235914327,5.75907087,3.33584952,-4.66485834,1.78544438,5.27077198,6.23380899,-0.1867183
140,-3.88109612,-1.32199097,-1.87671709,-0.953376055,-1.08514225,4.28821373,-0.185397491,-6.32720566,-3.0966723,5.05971146,2.34314656,-6.88103819,-0.0390058979,5.78762484,3.29002118,-4.68860388,1.77147055,5.30853939,6.23735905,-0.265740305
141,-3.8755362,-1.3108691,-1.87665927,-0.949445009,-1.08283269,4.3216033,-0.257471889,-6.31415224,-3.16610861,4.99261904,2.3661499,-6.90007162,-0.0543182679,5.81593418,3.24399257,-4.71210766,1.75687563,5.34605646,6.24034786,-0.344956249
142,-3.86914062,-1.30022836,-1.87651491,-0.945500255,-1.08050871,4.35492373,-0.329335541,-6.29938841,-3.23486733,4.92464638,2.38987136,-6.91887188,-0.0695284009,5.84409571,3.19764876,-4.73541784,1.74164236,5.38326979,6.24276638,-0.42434594
143,-3.861835,-1.29006827,-1.87629485,-0.94154346,-1.07818747,4.38829803,-0.401210338,-6.28287697,-3.30312276,4.85559797,2.41444349,-6.93747759,-0.0846182033,5.87221098,3.15086865,-4.7585516,1.72571123,5.42021513,6.24462557,-0.504014254
144,-3.85372448,-1.2803669,-1.87597597,-0.937573195,-1.07587183,4.42166281,-0.472952366,-6.26461458,-3.37073803,4.78558588,2.43979311,-6.95584583,-0.0995627642,5.90023088,3.1037221,-4.78150749,1.70913219,5.45680475,6.24592733,-0.583800554
145,-3.84467959,-1.27112234,-1.87561417,-0.933568239,-1.07336318,4.45506477,-0.544660032,-6.24443626,-3.43765593,4.71470022,2.46591759,-6.97391891,-0.114367239,5.92806911,3.05630565,-4.80420208,1.69188786,5.49313688,6.24666452,-0.663788795
146,-3.83477592,-1.26235116,-1.87517786,-0.929543078,-1.0708102,4.48836899,-0.616042197,-6.2224865,-3.50374055,4.64306927,2.49268818,-6.9916997,-0.129042521,5.95578384,3.00857782,-4.82667255,1.67398775,5.52912569,6.24684906,-0.743884206
147,-3.82406378,-1.25407338,-1.87463474,-0.925543189,-1.06836963,4.52180338,-0.687466025,-6.19878769,-3.56936741,4.57033825,2.52029824,-7.00930643,-0.143529221,5.98352289,2.96037054,-4.84895945,1.65539122,5.56473064,6.24646807,-0.82411319
148,-3.81245661,-1.24625802,-1.87404585,-0.921517432,-1.06583369,4.55507183,-0.758396745,-6.17332888,-3.63398957,4.49711657,2.5483849,-7.02657747,-0.157918036,6.01107025,2.91192317,-4.87098694,1.63614619,5.6000104,6.24553871,-0.904434502
149,-3.79998708,-1.23887742,-1.87338459,-0.917465746,-1.06314504,4.58846521,-0.829407752,-6.14585066,-3.69797349,4.42288399,2.57734275,-7.04353714,-0.172082737,6.03854513,2.86308837,-4.89275885,1.616207,5.63493729,6.24405766,-0.984862685
150,-3.78669739,-1.23195362,-1.87265635,-0.913407981,-1.06042731,4.62173986,-0.899962127,-6.11662006,-3.76100731,4.3481164,2.60680079,-7.06017351,-0.186099187,6.06588697,2.81399608,-4.91427422,1.59562802,5.66946411,6.24202585,-1.0653317
151,-3.77251649,-1.22548735,-1.87185264,-0.909338653,-1.05766726,4.65504789,-0.970342159,-6.0855217,-3.8232801,4.27253532,2.63696551,-7.07651424,-0.199930847,6.09320164,2.76446486,-4.93554068,1.57432795,5.703619,6.23945332,-1.14590538
152,-3.75753736,-1.2195034,-1.87097883,-0.905291021,-1.05494523,4.68830585,-1.0403372,-6.05268621,-3.88470244,4.19638538,2.66761017,-7.09255409,-0.213614881,6.12041712,2.71465635,-4.95653868,1.55238914,5.73733616,6.23632956,-1.22643244
153,-3.74173188,-1.21391129,-1.8700434,-0.90120852,-1.05204916,4.72153807,-1.1100558,-6.01787567,-3.94515848,4.11959648,2.69892192,-7.10819721,-0.227054864,6.14753008,2.6645503,-4.97724056,1.52978349,5.77063417,6.23267746,-1.30699742
154,-3.72502136,-1.20883644,-1.86902666,-0.897155643,-1.04927552,4.75477457,-1.17940927,-5.98138428,-4.00484133,4.04218483,2.73073483,-7.12358475,-0.240376666,6.17468023,2.6139226,-4.99769735,1.50641942,5.80352545,6.22849369,-1.3876071
155,-3.70758271,-1.20413578,-1.86795092,-0.893084228,-1.04633522,4.78798771,-1.24845469,-5.94290161,-4.06352758,3.96421361,2.76314282,-7.13854408,-0.253430039,6.201684,2.56310964,-5.01783323,1.48246002,5.83592844,6.22378063,-1.46809983
156,-3.68925452,-1.1998775,-1.86681962,-0.889006197,-1.04331779,4.82112694,-1.31703722,-5.90260983,-4.1212163,3.88585854,2.79599953,-7.15312338,-0.266307563,6.22859907,2.51197624,-5.03765106,1.45780826,5.86792135,6.21853828,-1.54860258
157,-3.67014027,-1.19604218,-1.86563575,-0.884937108,-1.04026198,4.85418749,-1.38511503,-5.86052513,-4.1778841,3.80712414,2.82926011,-7.16731501,-0.279003859,6.25541973,2.46058369,-5.05714846,1.43251598,5.89942598,6.21277189,-1.62900186
158,-3.65021133,-1.19261456,-1.86437094,-0.880861759,-1.03714418,4.88726425,-1.45284569,-5.81654501,-4.23360538,3.72787714,2.86308098,-7.18111706,-0.291454375,6.2822361,2.40879011,-5.07633352,1.40652227,5.93045092,6.20651054,-1.70934701
159,-3.629462,-1.18963194,-1.86304438,-0.876802862,-1.03403318,4.92027569,-1.52003753,-5.77082777,-4.28832817,3.64830017,2.89728665,-7.19454193,-0.303737998,6.30900764,2.35663509,-5.09519196,1.37983954,5.96098852,6.19973707,-1.78958523
160,-3.60793114,-1.18703008,-1.86166322,-0.872743607,-1.03083718,4.95322323,-1.58671999,-5.72327948,-4.34198856,3.56842804,2.93189359,-7.2075386,-0.315802872,6.33570099,2.30421543,-5.11369801,1.3525126,5.99101782,6.19245672,-1.86971223
161,-3.58559847,-1.18482232,-1.86021411,-0.868684351,-1.0275625,4.98616076,-1.65296054,-5.673841,-4.39462233,3.48818326,2.96698928,-7.22007942,-0.327611744,6.3623805,2.25140905,-5.13185835,1.32449067,6.02053642,6.18469524,-1.94971645
162,-3.56246805,-1.1830256,-1.85869384,-0.864637256,-1.02431333,5.01900148,-1.71853614,-5.6227355,-4.44617844,3.40776587,3.00237441,-7.23223877,-0.339250505,6.38901615,2.19831514,-5.14965391,1.29580998,6.04951763,6.17645454,-2.02956295
163,-3.53857756,-1.18157828,-1.85714543,-0.860593915,-1.0208782,5.05177975,-1.78358638,-5.5697341,-4.49659634,3.32724071,3.03811073,-7.24388027,-0.350624204,6.41553211,2.14504218,-5.16705036,1.26653039,6.07799053,6.16772079,-2.10919976
164,-3.51393652,-1.18051732,-1.85550725,-0.856564462,-1.01751697,5.08450508,-1.84799516,-5.51505804,-4.54597473,3.24647164,3.07419491,-7.25512695,-0.361799866,6.44207716,2.09135699,-5.18409014,1.23656011,6.10587025,6.15851927,-2.18866873
165,-3.48844814,-1.17984235,-1.85381699,-0.852538824,-1.01407313,5.11713409,-1.91174066,-5.45866394,-4.59421062,3.16564465,3.11057377,-7.26589108,-0.372778296,6.46859407,2.03730059,-5.20072556,1.20587897,6.13323212,6.14886999,-2.26799536
166,-3.46226382,-1.1794858,-1.85208774,-0.848527193,-1.01048183,5.14974833,-1.97497272,-5.40034199,-4.64134598,3.08472848,3.14728165,-7.2761426,-0.383469671,6.49501324,1.98310351,-5.21694136,1.1746347,6.16003275,6.13874292,-2.34704208
167,-3.43530154,-1.1795193,-1.85026515,-0.844524562,-1.00696182,5.18220425,-2.03730989,-5.3405652,-4.68729401,3.00386429,3.18418598,-7.28596592,-0.394011647,6.52147102,1.92845941,-5.23275328,1.14267409,6.18621731,6.1282053,-2.42585993
168,-3.40762258,-1.17988145,-1.84840572,-0.84053427,-1.00336051,5.21457052,-2.09894252,-5.27906561,-4.73207188,2.92305374,3.22133327,-7.29527521,-0.404320717,6.54787016,1.87358212,-5.24814224,1.11010098,6.21181011,6.11724138,-2.50439906
169,-3.37913203,-1.18052816,-1.8465116,-0.836562395,-0.999539196,5.24703121,-2.16024685,-5.21546364,-4.77584839,2.84210682,3.25890541,-7.30402279,-0.414265305,6.57421875,1.81853938,-5.26305866,1.07694149,6.2369051,6.10577297,-2.58276153
170,-3.34992027,-1.18152392,-1.84453392,-0.832596004,-0.995764017,5.27930498,-2.22056627,-5.15045071,-4.81837845,2.76136494,3.29659057,-7.31231594,-0.424069494,6.60057688,1.76309943,-5.27754545,1.04310048,6.26134062,6.09393597,-2.6607933
171,-3.32005,-1.18282437,-1.84251547,-0.828656733,-0.991941094,5.31146622,-2.28007793,-5.08383465,-4.85972548,2.68084311,3.33442402,-7.32008171,-0.433657467,6.6268816,1.70744228,-5.29157209,1.00867581,6.28514481,6.08168411,-2.73848248
172,-3.28943276,-1.18441546,-1.84044361,-0.824721932,-0.987979472,5.34348726,-2.33874941,-5.01562071,-4.89982128,2.60062885,3.37240958,-7.32729912,-0.442989022,6.65312719,1.65159142,-5.30510855,0.973661542,6.30836296,6.06902552,-2.81588507
173,-3.25808215,-1.18632162,-1.83828342,-0.820809662,-0.984104276,5.37552786,-2.3967216,-4.94576168,-4.93888283,2.52036548,3.41067219,-7.33404016,-0.452120781,6.67948055,1.59526241,-5.31818438,0.937942684,6.33091068,6.05600834,-2.89298296
174,-3.22603726,-1.1884706,-1.83610094,-0.816905677,-0.979990005,5.40733147,-2.45373511,-4.87435865,-4.97656965,2.44066668,3.44899392,-7.34015369,-0.460974991,6.70570517,1.53882706,-5.33074045,0.901687503,6.35285521,6.04258251,-2.96971655
175,-3.1932981,-1.19094622,-1.83380401,-0.81302911,-0.976109147,5.43919992,-2.50997972,-4.80147409,-5.01332474,2.36091542,3.48752689,-7.34588623,-0.469699353,6.73206758,1.48193979,-5.3428154,0.864752889,6.37409449,6.02883434,-3.04611778
176,-3.15986729,-1.19365549,-1.83148038,-0.809166729,-0.972000778,5.47084713,-2.5652504,-4.72709274,-5.04873276,2.28180194,3.52605724,-7.35098791,-0.478194714,6.75831223,1.42490101,-5.35436153,0.82726258,6.39472675,6.01470995,-3.12212801
177,-3.12576747,-1.19659114,-1.82911384,-0.805327475,-0.96779716,5.50245285,-2.61976051,-4.65103245,-5.08297873,2.20293546,3.56482482,-7.35550785,-0.486359268,6.78457499,1.36766922,-5.36536407,0.789234519,6.41470289,6.00022078,-3.19773841
178,-3.0909934,-1.19977045,-1.82665479,-0.801490963,-0.96361798,5.53384972,-2.67313671,-4.57382345,-5.11598444,2.12465429,3.60351634,-7.35953379,-0.494421184,6.81080627,1.31013656,-5.37583494,0.750588953,6.43398714,5.98542547,-3.27299309
179,-3.05554533,-1.20318103,-1.82416081,-0.797687888,-0.959307253,5.56521225,-2.72574162,-4.49494457,-5.14783382,2.04672027,3.64241338,-7.36295319,-0.502159238,6.83706713,1.25241923,-5.38573122,0.711413741,6.45262909,5.970294,-3.34779215
180,-3.01944709,-1.20679343,-1.82160187,-0.79389894,-0.954990149,5.59636784,-2.77720857,-4.41491127,-5.17843723,1.96944869,3.68121195,-7.36584902,-0.50978452,6.86327219,1.19444847,-5.39507151,0.671654284,6.4705739,5.95485926,-3.42220831
181,-2.98271418,-1.21061134,-1.81899238,-0.790139258,-0.950544,5.62751389,-2.8279264,-4.33318377,-5.2079215,1.89252687,3.72023392,-7.36812067,-0.517063439,6.88952494,1.13628435,-5.40382719,0.631386757,6.48786688,5.93909597,-3.49616432
182,-2.94535542,-1.21461046,-1.8163147,-0.786391973,-0.946088612,5.65845203,-2.87747669,-4.25038242,-5.23616505,1.81631839,3.75915194,-7.36987686,-0.524202287,6.91572952,1.07793593,-5.41199684,0.590590596,6.50445509,5.92307472,-3.56966543
183,-2.9073112,-1.21878755,-1.81358576,-0.782676697,-0.941484392,5.68939781,-2.92628026,-4.16582203,-5.26327562,1.7404561,3.79835868,-7.3709569,-0.530961573,6.94203997,1.01926565,-5.41954279,0.549224973,6.52037811,5.90673161,-3.64274406
184,-2.86866951,-1.22314918,-1.81077838,-0.778971314,-0.936919689,5.72006607,-2.97375727,-4.08049202,-5.28914785,1.66551018,3.83727646,-7.37158203,-0.537700832,6.96825171,0.960493326,-5.42648268,0.50737071,6.53558445,5.89015341,-3.71532583
185,-2.82942557,-1.22764254,-1.80792844,-0.775300264,-0.93220216,5.75069571,-3.02038336,-3.99355435,-5.31386137,1.59107482,3.8763907,-7.37153244,-0.544074893,6.994524,0.901465535,-5.43278646,0.465002507,6.55010605,5.87330103,-3.78745532
186,-2.78957009,-1.23230016,-1.80498552,-0.771634996,-0.927520871,5.78112602,-3.06578422,-3.90571451,-5.33739328,1.5174135,3.91535902,-7.37100315,-0.550356686,7.02078867,0.842246711,-5.43845034,0.422129393,6.56389809,5.85624456,-3.85906053
187,-2.74911571,-1.23707879,-1.80201316,-0.768011272,-0.922704101,5.81141758,-3.11015368,-3.816607,-5.35975218,1.44455624,3.95429063,-7.36985826,-0.556392968,7.04701424,0.782928109,-5.44346285,0.378808588,6.57702541,5.83891296,-3.93017483
188,-2.70809555,-1.24196672,-1.79896009,-0.764400005,-0.91783601,5.8415699,-3.15343213,-3.72636914,-5.38094378,1.37242067,3.99321437,-7.36814642,-0.562212288,7.07326889,0.723407507,-5.44781256,0.335015059,6.58942556,5.82137537,-4.00078011
189,-2.66654825,-1.24697125,-1.79583025,-0.760804713,-0.912992895,5.87154531,-3.19548512,-3.63528061,-5.40100718,1.30114007,4.0319767,-7.36595488,-0.567917287,7.09950256,0.663750827,-5.45148611,0.290782154,6.60109758,5.80366278,-4.07082176
190,-2.62430906,-1.25207233,-1.79263341,-0.757234335,-0.908010006,5.90144682,-3.23655891,-3.54277825,-5.41990376,1.23049378,4.07088327,-7.36307812,-0.573321104,7.12582731,0.603765965,-5.45444202,0.245997429,6.61205578,5.78573704,-4.14042425
191,-2.58161879,-1.25724745,-1.78936672,-0.753685653,-0.902998686,5.93118525,-3.27645802,-3.44936776,-5.43767738,1.16072392,4.10967398,-7.35968113,-0.578533709,7.15213823,0.543727994,-5.45670748,0.200860903,6.62229538,5.76763916,-4.2094121
192,-2.53834605,-1.2625072,-1.78602087,-0.750146031,-0.897984743,5.96064711,-3.31498384,-3.35541797,-5.45429897,1.09206784,4.1481328,-7.35585356,-0.583741307,7.17835522,0.483623207,-5.45826244,0.155294746,6.63182735,5.7493906,-4.27789116
