traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
642,-1.28369975,-0.559692562,0.30680719,1.13582826,6.71181059,8.77577591,4.22836494,8.98230553,1.17063642,-5.28924942,14.0209465,-1.8993969,5.87573338,-7.14781809,7.30019283,-4.23297453,2.23646712,-8.83397102,15.3792582,-6.80195951,-4.8111167,5.70300627,5.25891924,-6.83420563,-2.1944263,13.1157827,10.8347826,-2.11396813,6.62874746,-4.94843483,-1.63770819,-0.968631864
643,-1.27904153,-0.554795206,0.312828034,1.1459645,6.73552275,8.69632053,4.13935804,9.01191711,1.2832756,-5.24307728,14.1074715,-1.76159012,5.88596392,-7.1314621,7.37883902,-4.17895889,2.3186872,-8.76227951,15.4524412,-6.77191019,-4.76338863,5.67966175,5.26054239,-6.85940409,-2.22292376,13.1084127,10.8423967,-2.15719175,6.65920115,-4.94247866,-1.60472262,-0.96781671
644,-1.27428448,-0.549833298,0.318879247,1.15616262,6.75906754,8.61596012,4.04959011,9.03987217,1.39943397,-5.19371176,14.1927595,-1.62644172,5.89473677,-7.1154418,7.45672178,-4.12379551,2.39940429,-8.68961716,15.5254812,-6.74330187,-4.71425533,5.65442705,5.26174259,-6.88478851,-2.25240564,13.099452,10.8508787,-2.20048094,6.69098949,-4.9354353,-1.57223368,-0.966644824
645,-1.26956034,-0.544905305,0.324921578,1.16640317,6.78252077,8.53331566,3.95755887,9.06653404,1.52145576,-5.14046431,14.277648,-1.49373686,5.90179586,-7.1000185,7.53426027,-4.06728792,2.47971272,-8.61486149,15.5982027,-6.7150712,-4.66521549,5.63076115,5.26273727,-6.910079,-2.28156352,13.0906725,10.8586884,-2.24327612,6.7228837,-4.92837,-1.53957736,-0.965502322
646,-1.26480401,-0.539973676,0.330966175,1.17667699,6.80577374,8.4497776,3.8648138,9.09138393,1.64734173,-5.08361816,14.3613319,-1.36433828,5.90810633,-7.08438063,7.61078739,-4.00974655,2.55863523,-8.53930187,15.6705027,-6.68722248,-4.61585903,5.60768366,5.26321983,-6.93541813,-2.31101179,13.0811548,10.8667641,-2.28587031,6.75507116,-4.9209404,-1.50671852,-0.964289904
647,-1.26002359,-0.535040796,0.33702141,1.18701041,6.82893419,8.3639946,3.76984286,9.11461258,1.77911544,-5.02268171,14.4444323,-1.23759449,5.91298676,-7.0693469,7.68726444,-3.95080781,2.63692045,-8.46173668,15.7422028,-6.66032124,-4.56647635,5.58512878,5.26426125,-6.96045685,-2.33957219,13.072938,10.8732014,-2.32807374,6.78760719,-4.91335058,-1.47366583,-0.963014543
648,-1.25520051,-0.530080616,0.343096316,1.19741154,6.85195637,8.27665424,3.67344832,9.13593292,1.91579354,-4.95771265,14.5265341,-1.11425483,5.91709328,-7.05430412,7.76283932,-3.8908267,2.71376252,-8.38326263,15.8137503,-6.63452721,-4.51592112,5.56168842,5.26445484,-6.98574352,-2.36922932,13.0626402,10.8809843,-2.37019539,6.82095242,-4.9049983,-1.44087315,-0.96155262
649,-1.25036514,-0.525125146,0.349173218,1.2078532,6.87480688,8.18791199,3.57574701,9.15510845,2.05707049,-4.88880873,14.607439,-0.99428308,5.92025137,-7.03954172,7.83782196,-3.82960153,2.78969622,-8.30328274,15.8849497,-6.60934401,-4.4650321,5.53899574,5.26418638,-7.01108503,-2.39912987,13.0516891,10.8888807,-2.4121089,6.85475492,-4.89613342,-1.40810692,-0.959994137
650,-1.24549401,-0.520156145,0.355257154,1.21833086,6.89745426,8.09806728,3.477072,9.17198753,2.20253134,-4.81601334,14.6869116,-0.877931297,5.92276573,-7.02488422,7.91231298,-3.76725531,2.86448336,-8.22209835,15.95541,-6.58499527,-4.4139905,5.51650858,5.26435852,-7.03615713,-2.42831779,13.0417786,10.8953772,-2.45340323,6.88884115,-4.88732815,-1.37511027,-0.958375335
651,-1.24061155,-0.515196919,0.361332566,1.22882617,6.9198966,8.00686455,3.37717223,9.18651009,2.35266304,-4.73900604,14.7650709,-0.765366912,5.92487192,-7.01015615,7.98599482,-3.70383525,2.9379375,-8.13994503,16.02561,-6.56155586,-4.36202669,5.49371052,5.26373434,-7.06145716,-2.45836139,13.0300751,10.9029913,-2.49447036,6.92348433,-4.87788677,-1.34227812,-0.956629157
652,-1.23568392,-0.510226786,0.36742869,1.23939395,6.94220352,7.91388369,3.27562165,9.19861698,2.50824499,-4.65737915,14.842042,-0.656748891,5.92683887,-6.99524403,8.05908966,-3.63923979,3.01046586,-8.05644226,16.0951233,-6.53834391,-4.31042814,5.47265959,5.2631793,-7.08653831,-2.48777533,13.0192537,10.9094782,-2.5354178,6.95820475,-4.86823368,-1.30895388,-0.95486784
653,-1.23074412,-0.505248249,0.373538345,1.25003636,6.964396,7.8187089,3.17195296,9.20813084,2.6699121,-4.57085276,14.9178333,-0.552110791,5.92849731,-6.98044157,8.13183689,-3.57345057,3.08185601,-7.97155714,16.1641998,-6.51651096,-4.25789642,5.45087337,5.26246357,-7.11164474,-2.51742387,13.0078268,10.9159746,-2.57597327,6.99352884,-4.85814238,-1.27576709,-0.952985227
654,-1.22576141,-0.500247955,0.379663527,1.2607305,6.9863987,7.72209358,3.06700897,9.21483898,2.83650041,-4.47966194,14.9920187,-0.451923162,5.9303689,-6.96530104,8.20376015,-3.50668716,3.15205693,-7.88569784,16.232769,-6.49522209,-4.20502615,5.42974329,5.26128006,-7.13674927,-2.54734993,12.9955997,10.9226809,-2.6161418,7.02937841,-4.84765959,-1.24267197,-0.950974643
655,-1.22077906,-0.495267868,0.385766804,1.27141654,7.00813818,7.62467957,2.96143436,9.2185297,3.0066998,-4.3843627,15.064126,-0.35598281,5.9322238,-6.95016146,8.27522182,-3.43880963,3.22097898,-7.798769,16.300766,-6.47511148,-4.15149832,5.40832186,5.25992489,-7.16184473,-2.57741499,12.9828186,10.929472,-2.65617728,7.06572056,-4.83646631,-1.20967197,-0.948835492
656,-1.21576178,-0.490275413,0.391890377,1.28217816,7.02972698,7.52536631,2.8541286,9.2191515,3.18259859,-4.28385925,15.1345663,-0.264747322,5.93465328,-6.9345665,8.34599209,-3.36988115,3.28883982,-7.71073866,16.3681698,-6.45537233,-4.09783649,5.38793468,5.25827742,-7.18696594,-2.60741568,12.9700537,10.9358215,-2.69566727,7.10216904,-4.82531404,-1.17630637,-0.94668597
657,-1.21073854,-0.485285163,0.398014545,1.29297805,7.05113602,7.42398834,2.74486876,9.21645641,3.36446929,-4.17800236,15.2032242,-0.178300962,5.9374795,-6.91889763,8.41640854,-3.29981923,3.3555131,-7.62141085,16.4349518,-6.43697786,-4.04346895,5.36723852,5.25666475,-7.21195412,-2.63729477,12.9571953,10.9417467,-2.7346096,7.13907957,-4.81391001,-1.14305663,-0.944438934
658,-1.20564818,-0.480262786,0.40416652,1.30386174,7.07236195,7.32149935,2.63478255,9.21038914,3.55052996,-4.06731367,15.2695293,-0.0968485922,5.94140244,-6.90244579,8.48603249,-3.22889352,3.42087555,-7.53146553,16.5011311,-6.41903687,-3.98884654,5.34723043,5.25460052,-7.23696518,-2.66747403,12.9434595,10.9481096,-2.77389789,7.17653036,-4.80147028,-1.10968411,-0.942033708
659,-1.20059741,-0.475277543,0.410286814,1.31472731,7.09333134,7.21757317,2.52343082,9.20069695,3.74142003,-3.95150876,15.333497,-0.0204308461,5.94608545,-6.88574314,8.55518055,-3.15693092,3.48492241,-7.44045639,16.5667267,-6.40234995,-3.93339682,5.32700872,5.2521553,-7.26200628,-2.6979363,12.928894,10.9546556,-2.81239152,7.21440887,-4.78881931,-1.07662249,-0.939549148
660,-1.19548738,-0.470260531,0.416434824,1.32567227,7.11412525,7.11191082,2.41060138,9.18724918,3.93761802,-3.83015561,15.3949833,0.0506240986,5.95217466,-6.86826897,8.62378597,-3.08400655,3.54782391,-7.3485527,16.6314926,-6.38615894,-3.8779664,5.30769491,5.24986362,-7.28687,-2.7279079,12.9151115,10.9601269,-2.85047054,7.25249386,-4.77607393,-1.04323602,-0.936997652
661,-1.19035029,-0.465244472,0.422579199,1.33663011,7.13467312,7.00473022,2.29645801,9.16979599,4.13857651,-3.70348477,15.453723,0.116372675,5.95916796,-6.85057783,8.6920023,-3.00996661,3.6096313,-7.25535107,16.6956806,-6.37119961,-3.82173228,5.2882123,5.24734974,-7.31176758,-2.75806761,12.9007969,10.9656372,-2.88826275,7.29106474,-4.7627821,-1.00984728,-0.934318721
662,-1.1851536,-0.460184634,0.428782642,1.34774804,7.15511513,6.89578962,2.18093681,9.1482954,4.34466553,-3.57104588,15.5095434,0.176299408,5.96822262,-6.83172464,8.75943947,-2.93525243,3.67000008,-7.1617403,16.7593269,-6.3568964,-3.76485705,5.26902056,5.24403095,-7.33679056,-2.78890061,12.8846817,10.9723139,-2.92602086,7.33003426,-4.74882555,-0.976397812,-0.931574643
663,-1.1799984,-0.455176502,0.434915662,1.35875022,7.17515612,6.78681087,2.06571555,9.12285328,4.55298853,-3.43415999,15.5618849,0.231031477,5.97903156,-6.81192923,8.82644463,-2.85971308,3.72881436,-7.06778908,16.8218822,-6.34341526,-3.70784426,5.24999809,5.24130011,-7.36147261,-2.81888914,12.8700781,10.9771957,-2.96275973,7.36923218,-4.73499632,-0.943064868,-0.928731918
664,-1.17479622,-0.450133353,0.441096961,1.36989617,7.19510603,6.6747241,1.94765878,9.09257793,4.7686224,-3.29029989,15.6111069,0.279378891,5.99155521,-6.79164457,8.89309025,-2.78306723,3.78687549,-6.97214699,16.8840008,-6.33106184,-3.65004683,5.23137236,5.2378788,-7.38634396,-2.84945488,12.854064,10.9829082,-2.99938726,7.40886354,-4.72055578,-0.909639001,-0.925805211
665,-1.16959167,-0.44511497,0.447264135,1.38104665,7.21477556,6.56187725,1.82926702,9.05793285,4.98756075,-3.14114928,15.6565323,0.32188639,6.00650167,-6.77005148,8.9590807,-2.70573854,3.84345913,-6.87616587,16.9452858,-6.31930351,-3.59212947,5.21365643,5.23407459,-7.41116953,-2.88004589,12.8375654,10.988658,-3.03579283,7.44867182,-4.70560741,-0.876148403,-0.922829866
666,-1.16432595,-0.440054893,0.45346421,1.39228988,7.23426294,6.44700384,1.70926726,9.01835728,5.21173143,-2.98570895,15.6980095,0.358011693,6.0238018,-6.74750757,9.02470875,-2.62756205,3.89883947,-6.77932978,17.005846,-6.30864573,-3.53339744,5.19566822,5.23019409,-7.43594933,-2.91070914,12.8207541,10.9942684,-3.07186484,7.48901701,-4.69015074,-0.842644334,-0.919707716
667,-1.15903568,-0.434984654,0.459673375,1.4035852,7.25352573,6.33066082,1.58827031,8.97383976,5.44004965,-2.82433391,15.7351875,0.387920916,6.04360628,-6.72383881,9.08998775,-2.54853463,3.95293474,-6.6817894,17.0655499,-6.29896021,-3.47409487,5.17769814,5.22638464,-7.46062517,-2.94118452,12.8041382,10.9992704,-3.10741496,7.52969837,-4.67445707,-0.809085369,-0.916496754
668,-1.15371311,-0.429895371,0.465890288,1.41490805,7.27251053,6.21332407,1.46679974,8.92441463,5.67148924,-2.65749574,15.7677488,0.411558032,6.06597614,-6.69900656,9.15465355,-2.4688518,4.00573635,-6.58363676,17.1245499,-6.29013252,-3.41415763,5.16007614,5.22208166,-7.48529387,-2.97201467,12.7864094,11.0047817,-3.14251757,7.57099199,-4.65813828,-0.775820017,-0.913124442
669,-1.14839661,-0.424826354,0.472097039,1.42626429,7.29126024,6.09421301,1.34410822,8.8696146,5.90759993,-2.4840703,15.7954149,0.428406388,6.0917263,-6.67248964,9.21892357,-2.38855028,4.05717516,-6.48505974,17.1826897,-6.28214598,-3.35375118,5.14275932,5.21756554,-7.5099473,-3.00282407,12.7684422,11.0101547,-3.17725611,7.61235189,-4.64153528,-0.742333829,-0.909729719
670,-1.14306033,-0.41976586,0.478299677,1.43763196,7.30971241,5.97466946,1.22161722,8.80992699,6.14538002,-2.30577469,15.8178282,0.439288408,6.12014771,-6.64469957,9.28285313,-2.30747294,4.10739231,-6.38587666,17.2398052,-6.2749691,-3.29326653,5.12611675,5.21324968,-7.53442621,-3.03313041,12.7512941,11.0144672,-3.21151471,7.65377617,-4.62478161,-0.708680987,-0.906287789
671,-1.13771307,-0.414697468,0.484513015,1.44906545,7.32794523,5.85305166,1.09770501,8.74438763,6.38788509,-2.12059808,15.834651,0.442985564,6.15216827,-6.61517286,9.34628963,-2.2257998,4.15647459,-6.28595495,17.2962666,-6.2685895,-3.23215628,5.11008263,5.20816135,-7.55902672,-3.0640049,12.7325296,11.0197277,-3.2454288,7.69569397,-4.60736036,-0.675222456,-0.902739882
672,-1.13230813,-0.409602582,0.490753502,1.46057403,7.34594393,5.73029613,0.973409593,8.67335892,6.6328969,-1.92980599,15.8455324,0.440120667,6.18737793,-6.58419037,9.40941048,-2.14342213,4.20430899,-6.1854825,17.3516903,-6.26309443,-3.17074943,5.09438705,5.20334959,-7.58347797,-3.09438157,12.7147617,11.023838,-3.27883863,7.73758173,-4.58998775,-0.641340911,-0.899154246
673,-1.12688959,-0.404490113,0.496992886,1.47210371,7.36365509,5.60663462,0.849001169,8.59684467,6.88001013,-1.73344147,15.8501835,0.430582583,6.22615433,-6.5513525,9.47190189,-2.06078267,4.25060129,-6.08502054,17.4066429,-6.25856733,-3.10769582,5.07781696,5.19754744,-7.6080761,-3.1259501,12.6937866,11.0301266,-3.31202984,7.78072453,-4.57113123,-0.608302593,-0.895293236
674,-1.12144101,-0.399369419,0.503254056,1.48372304,7.38116026,5.48050356,0.722948015,8.5136404,7.13187742,-1.52966058,15.8479471,0.41332832,6.26895761,-6.51668072,9.53427029,-1.97735584,4.29589796,-5.98352671,17.4605122,-6.25507021,-3.04451346,5.06205368,5.19201708,-7.63252401,-3.15688205,12.6741076,11.0350103,-3.34460616,7.82361317,-4.55257463,-0.574720979,-0.891461372
675,-1.11594987,-0.394235611,0.509524524,1.49537206,7.39836264,5.3544898,0.597985029,8.42546368,7.38329983,-1.32177627,15.838892,0.390090287,6.31525707,-6.48001671,9.59609222,-1.89366162,4.33977985,-5.88213825,17.5133266,-6.25213194,-2.98134613,5.0471096,5.18638468,-7.65684652,-3.18765402,12.6544304,11.0395565,-3.37713814,7.86688852,-4.53319168,-0.541215181,-0.887502789
676,-1.11048913,-0.3891204,0.515779138,1.50704205,7.41529751,5.22645569,0.471949697,8.33055973,7.63823986,-1.10688341,15.8221836,0.359195471,6.36583138,-6.44112396,9.65755177,-1.80944574,4.38268375,-5.77984333,17.5655041,-6.25008726,-2.91723061,5.0326066,5.17983866,-7.68135881,-3.21911621,12.6328106,11.0452976,-3.40875697,7.91053438,-4.5135479,-0.508019507,-0.883470178
677,-1.1049906,-0.383999616,0.522042155,1.51875055,7.43195391,5.09719467,0.345721602,8.22937584,7.89475679,-0.886234343,15.7975855,0.321299255,6.42025423,-6.4003849,9.71886253,-1.72466815,4.42414522,-5.67729473,17.616518,-6.24926424,-2.85242128,5.01773643,5.173913,-7.70557737,-3.24985743,12.6126013,11.0495567,-3.43998241,7.95411253,-4.49385643,-0.474417388,-0.879401147
678,-1.09946966,-0.37887001,0.528310657,1.53049481,7.44831705,4.96798468,0.220736012,8.12304497,8.15018749,-0.661616743,15.7651405,0.277349412,6.47863579,-6.35708475,9.77951813,-1.63993359,4.46423531,-5.57510471,17.6666298,-6.24877405,-2.78733516,5.00347281,5.16751909,-7.72981501,-3.28084755,12.5914164,11.0542841,-3.47090316,7.99805832,-4.47349215,-0.440925837,-0.875232399
679,-1.09388769,-0.373697519,0.534620821,1.54235399,7.4644599,4.83677292,0.0950126573,8.00968456,8.40794182,-0.430398375,15.7237396,0.225727439,6.54151011,-6.31130409,9.83994675,-1.55470312,4.50340366,-5.47202587,17.7158279,-6.24924803,-2.72181416,4.98997211,5.16083431,-7.7540164,-3.31189775,12.5697575,11.0589876,-3.50163913,8.04253578,-4.45234871,-0.407540947,-0.870920837
680,-1.08832431,-0.368560344,0.540900946,1.55418563,7.48026848,4.70482111,-0.0302084759,7.89017439,8.66562748,-0.19420287,15.6733847,0.167335629,6.60848618,-6.26311684,9.90000153,-1.46922457,4.54122591,-5.36887503,17.7639675,-6.25053024,-2.65580773,4.97679806,5.15408373,-7.77817106,-3.34275246,12.5483961,11.0631924,-3.53164506,8.08677101,-4.43133736,-0.373889655,-0.866617262
681,-1.08274209,-0.363391966,0.547197342,1.56607199,7.49580526,4.57169294,-0.155219078,7.76410818,8.92339802,0.0471993834,15.6135864,0.101877518,6.67947435,-6.21264553,9.95966339,-1.3835429,4.57776833,-5.26548576,17.8113651,-6.25290918,-2.58816004,4.96277857,5.14695549,-7.8022604,-3.37411046,12.5252542,11.0683699,-3.56097889,8.13196754,-4.4094882,-0.340881854,-0.862112999
682,-1.07714128,-0.358236611,0.553493559,1.57799542,7.51104927,4.43808937,-0.279220194,7.63217211,9.17978954,0.292762905,15.54424,0.0300055575,6.75464106,-6.15932655,10.0187836,-1.29782212,4.61323547,-5.16193008,17.8577156,-6.25572872,-2.52078319,4.95031309,5.13932514,-7.82643461,-3.40546322,12.5018635,11.0735235,-3.59011364,8.17699623,-4.38725376,-0.307554066,-0.857606173
683,-1.07148623,-0.353037983,0.559822381,1.59000266,7.52603054,4.30341721,-0.402696103,7.49371481,9.43536854,0.543060005,15.4646873,-0.0486658923,6.8338995,-6.1033802,10.077651,-1.21183789,4.64752293,-5.05812788,17.9029388,-6.25948668,-2.45285678,4.93797207,5.13202715,-7.85039473,-3.43641376,12.4792776,11.0776253,-3.61886859,8.22241783,-4.3645401,-0.27428028,-0.852956474
684,-1.06582677,-0.347844601,0.566153407,1.60205007,7.54071951,4.16777277,-0.525466979,7.34875441,9.68982124,0.797984004,15.3744698,-0.134239003,6.91764402,-6.04425049,10.1360111,-1.12605906,4.68056965,-4.95447254,17.9472828,-6.26389265,-2.3840301,4.92566967,5.12426186,-7.87436247,-3.4676342,12.455534,11.082387,-3.64684701,8.2679081,-4.34173059,-0.240970805,-0.848291993
685,-1.06014836,-0.342646092,0.572489977,1.61414313,7.55511999,4.03089857,-0.647700608,7.19688797,9.94297218,1.05757177,15.2730742,-0.226804629,7.00534773,-5.98246861,10.1939964,-1.03995991,4.71265888,-4.85008001,17.9906197,-6.26930761,-2.31471801,4.91417408,5.11616135,-7.89832783,-3.49891019,12.4312477,11.0872049,-3.67466807,8.3138237,-4.3180294,-0.207818732,-0.843502522
686,-1.05443978,-0.337440044,0.578831255,1.62626171,7.56921244,3.89450598,-0.767675459,7.04021502,10.1915121,1.31887007,15.1615639,-0.324392766,7.09626007,-5.91794586,10.2514076,-0.954114735,4.74337482,-4.74631166,18.0327587,-6.27518845,-2.24518538,4.90294838,5.1083293,-7.92211533,-3.52972937,12.4079752,11.0909843,-3.70184684,8.35947514,-4.29452991,-0.174331442,-0.838700652
687,-1.04877222,-0.33226344,0.5851565,1.63840461,7.58300114,3.75618005,-0.887570202,6.87568188,10.4394464,1.58577406,15.0373259,-0.429860801,7.19188118,-5.84989452,10.3083858,-0.868290782,4.77325344,-4.64172649,18.074213,-6.28212738,-2.1744535,4.89229393,5.09920979,-7.94611645,-3.56151199,12.3813791,11.0970049,-3.72866964,8.4059782,-4.26965809,-0.141572878,-0.833778381
688,-1.04298866,-0.327005297,0.591539502,1.65064275,7.59651232,3.61820054,-1.00511229,6.70631123,10.6820507,1.85390985,14.9024248,-0.54009217,7.29018974,-5.77928925,10.36483,-0.782571316,4.80178642,-4.53762674,18.1142902,-6.28963709,-2.10348964,4.88160372,5.09109497,-7.96974516,-3.59231043,12.3574657,11.1006212,-3.75489593,8.45231628,-4.24514627,-0.108305864,-0.828757048
689,-1.03722751,-0.321764171,0.597916305,1.66292834,7.60972738,3.4787631,-1.12186337,6.52970552,10.9222298,2.12614799,14.7545042,-0.657513678,7.39271116,-5.70511055,10.4205799,-0.697262108,4.82937622,-4.43331575,18.1536217,-6.29777288,-2.03158188,4.87153435,5.08186054,-7.99358559,-3.62388539,12.3309603,11.1060104,-3.78063655,8.49907589,-4.21977329,-0.075317435,-0.823671579
690,-1.03145742,-0.316532493,0.604287744,1.67523646,7.62264061,3.33940721,-1.23634577,6.34793091,11.1570292,2.39975905,14.5949593,-0.779874682,7.49808502,-5.62781048,10.4758091,-0.61209321,4.85585737,-4.32910395,18.1917,-6.30658865,-1.95969284,4.86227608,5.07281494,-8.01725578,-3.65498829,12.3053827,11.110321,-3.80600476,8.54582977,-4.19409704,-0.042303998,-0.818537235
691,-1.02569318,-0.311318099,0.610641122,1.68751681,7.63520527,3.2000773,-1.34862006,6.16085958,11.3862076,2.67452717,14.4235802,-0.907301724,7.60578394,-5.54785442,10.5304079,-0.527069569,4.88124847,-4.22477865,18.2287331,-6.31633139,-1.88686109,4.85314417,5.06347799,-8.04088783,-3.68617153,12.2790928,11.1149435,-3.83077121,8.59267902,-4.1680522,-0.00939293206,-0.813348651
692,-1.0198791,-0.306067497,0.617023408,1.69988215,7.6474967,3.06044459,-1.45871592,5.96838999,11.6097364,2.950459,14.2398911,-1.03975177,7.71608829,-5.46460295,10.5843096,-0.442382514,4.90565443,-4.1205349,18.2646503,-6.32658243,-1.81372428,4.84457684,5.05420923,-8.06439114,-3.71709442,12.2531748,11.1189508,-3.85509181,8.63969994,-4.14168358,0.0235681143,-0.808066785
693,-1.01404202,-0.300795287,0.623417735,1.71228826,7.65947628,2.9203577,-1.56673431,5.77023125,11.8275642,3.22754502,14.0434036,-1.17761302,7.82881784,-5.37825108,10.6373482,-0.358278722,4.92901802,-4.01642895,18.2997227,-6.33744287,-1.73931611,4.83603382,5.04418755,-8.08799458,-3.74863243,12.2252045,11.124301,-3.87877154,8.68730354,-4.11447239,0.0561570525,-0.802648604
694,-1.00818026,-0.295513034,0.629835904,1.72477949,7.67118549,2.78049445,-1.67192888,5.56765032,12.0382729,3.50428915,13.8350153,-1.3194809,7.94333124,-5.28871918,10.6895313,-0.274686784,4.95130587,-3.91271067,18.3336697,-6.3486619,-1.66486764,4.82837057,5.03406858,-8.11151314,-3.77991462,12.1975155,11.1291523,-3.90208697,8.73478031,-4.08703136,0.0889327824,-0.797227263
695,-1.00232947,-0.290244401,0.63623929,1.73727906,7.68256807,2.63966846,-1.77526557,5.35868597,12.2432785,3.78242373,13.612608,-1.46713495,8.06007385,-5.1958828,10.7410088,-0.191437244,4.97274542,-3.80864716,18.366478,-6.36086559,-1.58969986,4.82120943,5.0236721,-8.13498211,-3.81121302,12.1693678,11.1340637,-3.92482853,8.78245831,-4.05913162,0.121502534,-0.791734219
696,-0.996423423,-0.284947783,0.6426723,1.74985123,7.69365454,2.49891901,-1.87572432,5.14518452,12.4406433,4.05977631,13.3777809,-1.6187942,8.17795467,-5.10011053,10.7916155,-0.108730748,4.99309397,-3.70494604,18.3981972,-6.3736496,-1.51380169,4.81421137,5.01318645,-8.15836906,-3.84244537,12.1409512,11.1389017,-3.94733739,8.83030987,-4.03058767,0.154153734,-0.786163568
