traj,s1,s2,s3
646,0.673749208,0.176905885,9.89844418
647,0.661709905,0.168804884,9.89176273
648,0.649307787,0.160295725,9.88479805
649,0.637033343,0.151830241,9.87802505
650,0.625028372,0.143575817,9.87151623
651,0.612587035,0.134830549,9.86459732
652,0.600332141,0.126197889,9.85792637
653,0.588404238,0.117821626,9.85163403
654,0.576139629,0.109070972,9.8449192
655,0.563975275,0.100346819,9.83839417
656,0.5517084,0.0914439633,9.83183575
657,0.539782047,0.0828303397,9.82567501
658,0.527646065,0.0739450008,9.81933308
659,0.515528977,0.0650122464,9.81297874
660,0.503420472,0.0560234897,9.80676365
661,0.491339445,0.0469951481,9.80060959
662,0.479148477,0.0378037691,9.79414272
663,0.466991335,0.0285613984,9.78790951
664,0.455044091,0.0195014644,9.78203678
665,0.442963272,0.010220048,9.77593136
666,0.430927008,0.000924773747,9.7700386
667,0.418832064,-0.00849351007,9.76396179
668,0.406773537,-0.0179517027,9.75801754
669,0.394757092,-0.0273945443,9.75234699
670,0.382660061,-0.0370074511,9.74674416
671,0.370487958,-0.0467811897,9.74125004
672,0.358614296,-0.0562633537,9.73511696
673,0.346581191,-0.0660117567,9.72931385
674,0.334528357,-0.0758404285,9.72373295
675,0.322486967,-0.0857148021,9.71810913
676,0.31046164,-0.0956494659,9.71256161
677,0.298322886,-0.105693333,9.70748615
678,0.286368042,-0.11574246,9.70166779
679,0.274310768,-0.125847399,9.69646072
680,0.262266129,-0.136032268,9.69118881
681,0.250197589,-0.14631699,9.68594742
682,0.238134846,-0.156641051,9.68076324
683,0.226088181,-0.167046055,9.6754961
684,0.213976905,-0.17747879,9.67029762
685,0.201858461,-0.188028514,9.66530323
