traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
379,-1.73559654,-1.77490985,-1.05942583,-0.340578645,0.940442979,8.88932705,3.49093461,6.56226969,-0.516887426,2.0861671,5.85232735,-10.1523438,-4.2287035,9.281106,-2.56161928,-1.5521853,-7.78613043,3.46206069,6.59965563,-8.17185974,-1.71157086,14.3053761,0.294698358,-3.44242501,2.70300436,8.34136677,4.23400784,3.7853508,7.20776892,4.46634007,-4.69280195,-2.95157671
380,-1.73906183,-1.7730329,-1.05486786,-0.337817967,0.95575273,8.90054607,3.53935146,6.55951118,-0.477528036,2.11154437,5.81205177,-10.2072001,-4.28244209,9.2524519,-2.52231097,-1.51533687,-7.79107809,3.41916847,6.6094203,-8.20056534,-1.75847006,14.3108196,0.279191673,-3.43960333,2.68860817,8.37169933,4.25233984,3.79203224,7.22118521,4.41639423,-4.73277283,-2.91999125
381,-1.74253821,-1.77111483,-1.0503211,-0.335054666,0.971066356,8.91182423,3.58750916,6.55663204,-0.438206524,2.13661838,5.7709713,-10.2620211,-4.33676529,9.22260475,-2.48221254,-1.47961915,-7.79577637,3.37624335,6.61917067,-8.2293396,-1.80547428,14.3158846,0.264402598,-3.43681479,2.67413187,8.40183735,4.27079296,3.79870009,7.23439455,4.36598349,-4.77220821,-2.88837862
382,-1.7460227,-1.76913273,-1.045771,-0.332274973,0.986453474,8.92316055,3.63542771,6.55369377,-0.398733586,2.16145301,5.72897911,-10.3168278,-4.39174652,9.19155121,-2.44129658,-1.44501841,-7.80022621,3.33341074,6.62886572,-8.25813198,-1.85256743,14.32061,0.250119001,-3.43386984,2.6594646,8.4319973,4.28973103,3.80534744,7.24727297,4.31515408,-4.81087112,-2.85680676
383,-1.74950778,-1.76710379,-1.04121804,-0.329486966,1.0019089,8.93455029,3.6830771,6.55072975,-0.359076738,2.18608189,5.68593693,-10.3717518,-4.44750452,9.15904617,-2.3994844,-1.41173983,-7.80448675,3.29060984,6.63843966,-8.28698254,-1.89985752,14.3249445,0.236540988,-3.43083811,2.64474869,8.46209812,4.30877352,3.81191301,7.25993443,4.26390362,-4.84898329,-2.82519841
384,-1.75299263,-1.76501393,-1.03665829,-0.326680779,1.01744783,8.94598866,3.73045683,6.54774857,-0.319267601,2.21044493,5.64198208,-10.4266529,-4.50394058,9.12524414,-2.35684967,-1.37968457,-7.80855274,3.24798059,6.64791441,-8.31583786,-1.94723678,14.3289576,0.22360611,-3.42762256,2.63000369,8.49211121,4.32803869,3.81845212,7.27233744,4.21223545,-4.88645077,-2.79362988
385,-1.75646389,-1.76290607,-1.03212965,-0.323878437,1.03292847,8.9575243,3.77763247,6.54457569,-0.279628336,2.23446345,5.59717226,-10.4815331,-4.5609889,9.08995533,-2.31347704,-1.34900367,-7.81251621,3.20512629,6.65740013,-8.34465885,-1.99469686,14.3326359,0.211244136,-3.42417908,2.61522841,8.52212334,4.34719658,3.82465601,7.28440857,4.1605072,-4.92334175,-2.76221824
386,-1.75993276,-1.76071608,-1.0275768,-0.321056813,1.04852319,8.96910381,3.82451844,6.54146242,-0.239710897,2.25824976,5.55134249,-10.5364113,-4.61879015,9.05325127,-2.26925898,-1.31961048,-7.8163023,3.16252708,6.66667557,-8.37354755,-2.0423727,14.3359213,0.199603602,-3.42069221,2.6003828,8.55202579,4.36675787,3.83102131,7.29632187,4.10808754,-4.95962143,-2.73068213
387,-1.76338446,-1.75850344,-1.02304375,-0.318228573,1.06412983,8.98075867,3.87119389,6.53824615,-0.199825808,2.28168964,5.50466013,-10.5911636,-4.6771903,9.01514912,-2.22437596,-1.29143977,-7.81992388,3.11966681,6.67601252,-8.4024868,-2.0901022,14.3387957,0.188600302,-3.41727233,2.58538127,8.58182621,4.38649178,3.83718777,7.30783844,4.05549479,-4.99525499,-2.69935727
388,-1.7668339,-1.75622213,-1.01850009,-0.315384954,1.07983506,8.99244976,3.91754866,6.53510857,-0.15977788,2.30478644,5.45717287,-10.6456928,-4.7361598,8.97579861,-2.17879844,-1.26446342,-7.82337379,3.07710552,6.68528271,-8.43130207,-2.13777733,14.3414984,0.178131923,-3.41336322,2.57052112,8.61157608,4.4063549,3.84338617,7.31921291,4.00239658,-5.03025246,-2.6679759
389,-1.77024245,-1.75389576,-1.01395679,-0.312529266,1.0955677,9.00422096,3.96371055,6.53189468,-0.119658105,2.32759356,5.40861845,-10.7002258,-4.79589128,8.93473721,-2.13248181,-1.23891842,-7.82674217,3.03423643,6.6944623,-8.46026802,-2.18574715,14.343648,0.168429747,-3.4096787,2.55545449,8.64131641,4.42640162,3.84935164,7.33021736,3.94911766,-5.06467056,-2.63673067
390,-1.77365243,-1.75152111,-1.00940967,-0.309663177,1.11141765,9.01603794,4.00959349,6.52878094,-0.079274483,2.35008168,5.35913467,-10.7545738,-4.8562932,8.89228058,-2.08544135,-1.21459067,-7.82994223,2.99158454,6.70356464,-8.48919868,-2.23373866,14.3455324,0.159322843,-3.40574145,2.54042959,8.67089176,4.44666672,3.85538554,7.34101582,3.89529419,-5.09847927,-2.6055181
391,-1.7770195,-1.74910426,-1.00488865,-0.306795329,1.12718463,9.02795982,4.05525446,6.52549648,-0.0391743556,2.37212849,5.30890512,-10.8087301,-4.91719437,8.84821415,-2.03785753,-1.19175124,-7.83313656,2.94865179,6.71265841,-8.51811123,-2.28180313,14.3470287,0.150861949,-3.40176034,2.52531743,8.70048141,4.46715403,3.86123753,7.35146332,3.8413763,-5.13151741,-2.57448673
392,-1.78036761,-1.74661541,-1.00033963,-0.303899556,1.14311314,9.03991413,4.1006341,6.52236128,0.00124287978,2.3938427,5.2576952,-10.8626661,-4.97878218,8.80264187,-1.9895817,-1.1701113,-7.83618736,2.90585423,6.72156954,-8.54711342,-2.33012176,14.348093,0.143078327,-3.39770818,2.51013637,8.73002052,4.48790216,3.8670857,7.36168718,3.78689194,-5.16402197,-2.54341626
393,-1.78367579,-1.74410284,-0.995807528,-0.301001549,1.15905023,9.05194283,4.14580059,6.5191803,0.0416433848,2.41515541,5.20561743,-10.9163828,-5.04096746,8.75545979,-1.94074011,-1.14984214,-7.83914566,2.86275077,6.73060226,-8.57605553,-2.37834287,14.3488445,0.13592951,-3.39358974,2.49496698,8.75944042,4.50865507,3.87271404,7.37156391,3.7323246,-5.19592714,-2.51259136
394,-1.78694785,-1.74153519,-0.991275609,-0.298090637,1.17502916,9.06403637,4.19070339,6.5160203,0.0820399448,2.4360218,5.1527977,-10.9697294,-5.10363722,8.70682144,-1.89138937,-1.13081753,-7.84203386,2.81970453,6.73949194,-8.60503387,-2.42674375,14.3491859,0.129401386,-3.3893652,2.47971678,8.78884888,4.52966785,3.87824678,7.38115644,3.67743635,-5.22718191,-2.48184943
395,-1.79018044,-1.73889613,-0.986726463,-0.295156837,1.19109464,9.07619286,4.23535395,6.51292562,0.122584403,2.45650625,5.09898853,-11.022871,-5.16698408,8.65641022,-1.84143853,-1.1132524,-7.84489059,2.77647829,6.74835682,-8.6339817,-2.47520542,14.3491764,0.123505652,-3.38500786,2.46445537,8.81821918,4.55093908,3.88374782,7.39049149,3.62211633,-5.25781536,-2.45115232
396,-1.79338181,-1.73623586,-0.982201755,-0.292228311,1.20717764,9.08842468,4.27976179,6.50985622,0.163183868,2.47656655,5.04429865,-11.0756874,-5.23089981,8.60434723,-1.79100347,-1.09703946,-7.84769821,2.73314571,6.75707197,-8.66306686,-2.52393341,14.3486271,0.118392445,-3.38092804,2.4490335,8.84748459,4.57245207,3.88912773,7.39948416,3.56664252,-5.28776789,-2.4206872
397,-1.79654515,-1.73351252,-0.977660835,-0.289276302,1.22334218,9.10071659,4.32394314,6.50684595,0.203796893,2.49613309,4.98889494,-11.128088,-5.29529428,8.55073071,-1.74006438,-1.08204567,-7.85041618,2.68976927,6.76579571,-8.69208813,-2.57264042,14.3477983,0.113925464,-3.37658405,2.43375897,8.87662029,4.59399414,3.89449668,7.40829325,3.51065516,-5.317204,-2.39022756
398,-1.79965591,-1.73075557,-0.973128676,-0.28632009,1.23954439,9.11308575,4.36788797,6.5038805,0.24452731,2.51529193,4.93247509,-11.180212,-5.36034775,8.49522686,-1.68867433,-1.06862783,-7.85314083,2.6459744,6.77467155,-8.72094727,-2.62116218,14.3467216,0.110007539,-3.37205219,2.41853738,8.9057188,4.61561823,3.89966035,7.41676569,3.45459437,-5.34599018,-2.36000514
399,-1.80270922,-1.72795939,-0.968604386,-0.283354878,1.25576317,9.12552834,4.41162491,6.50090742,0.285127729,2.53389144,4.8754921,-11.2317753,-5.42573118,8.43825722,-1.63691628,-1.05631924,-7.8558135,2.6022675,6.78329992,-8.74995136,-2.67004633,14.3450899,0.106782742,-3.36756229,2.40316153,8.9348278,4.63742876,3.90458202,7.42488623,3.39843702,-5.37416983,-2.3299818
400,-1.80573559,-1.72509098,-0.964074314,-0.280367881,1.27204692,9.13803482,4.45506287,6.49803877,0.325750023,2.55199313,4.81770563,-11.2829351,-5.49160957,8.37949371,-1.58477104,-1.04546666,-7.85848522,2.55835342,6.79192638,-8.77893066,-2.7189393,14.3430977,0.104270086,-3.36310482,2.38781381,8.96379375,4.65960932,3.90964317,7.43277216,3.34171152,-5.40163898,-2.30002618
401,-1.80868661,-1.72217274,-0.959530413,-0.277362198,1.28841519,9.15059471,4.49825859,6.49527788,0.366483033,2.56959414,4.75906372,-11.3336115,-5.5579977,8.3189621,-1.53226984,-1.0359118,-7.86113262,2.51415563,6.80050278,-8.80796337,-2.76799893,14.3406076,0.102420636,-3.35876107,2.37233472,8.99274349,4.68199062,3.91450858,7.44032431,3.28483009,-5.42852926,-2.27024746
402,-1.81159842,-1.71922946,-0.955007792,-0.274359554,1.30478382,9.16325665,4.54129505,6.49250793,0.407176226,2.58668065,4.69961166,-11.3838501,-5.62488842,8.25654984,-1.47941458,-1.02780664,-7.86378145,2.46963763,6.80915451,-8.83687782,-2.81697083,14.3378239,0.101103291,-3.35422611,2.35687923,9.0216074,4.70454741,3.91924906,7.44754648,3.22773314,-5.454772,-2.24068213
403,-1.81444871,-1.71623361,-0.950474203,-0.271336824,1.32125342,9.17596245,4.58405018,6.48990536,0.447938681,2.60318851,4.63951778,-11.4334526,-5.69214106,8.1925602,-1.42627442,-1.02087128,-7.86637926,2.42515302,6.81768799,-8.86582756,-2.86606479,14.3346109,0.100546971,-3.34964466,2.3415029,9.05046368,4.72709417,3.92376328,7.45448065,3.1705482,-5.48045683,-2.21131372
404,-1.81723702,-1.71316433,-0.945929289,-0.268291682,1.33775425,9.18874168,4.62655067,6.48735523,0.488600194,2.61911845,4.57872868,-11.4825001,-5.75975513,8.12671375,-1.37293792,-1.0153451,-7.86901999,2.38024807,6.82624769,-8.89474106,-2.91520214,14.3309717,0.100563392,-3.3451786,2.32598281,9.07917881,4.75019026,3.9284246,7.46114063,3.11275458,-5.5054369,-2.18200326
405,-1.81997621,-1.71007729,-0.941403806,-0.265246153,1.35428894,9.20159817,4.6688323,6.48488951,0.529253125,2.63447189,4.51723194,-11.5309658,-5.82775259,8.05904102,-1.3193475,-1.01117253,-7.87168741,2.33526492,6.83466196,-8.92368031,-2.96451592,14.3268728,0.101342782,-3.34066367,2.31052732,9.10789394,4.77321815,3.93276834,7.46746588,3.05506849,-5.52983427,-2.15300393
406,-1.82264531,-1.70692611,-0.936856747,-0.262174278,1.37092876,9.21449947,4.7108674,6.48258686,0.569985211,2.64921379,4.45504761,-11.5787487,-5.89611578,7.98963213,-1.26558936,-1.00817168,-7.87427902,2.28976107,6.84329796,-8.95252037,-3.01364136,14.3224516,0.102642134,-3.33622432,2.29502439,9.13646412,4.79654646,3.93710589,7.47348595,2.9969883,-5.55362844,-2.12415719
407,-1.8252455,-1.70374095,-0.932317913,-0.259095579,1.38757634,9.22750092,4.75270653,6.48030949,0.610615015,2.6633606,4.39212751,-11.6259565,-5.96484756,7.91819286,-1.21166611,-1.00665343,-7.87694788,2.24388242,6.85189104,-8.98132133,-3.0628612,14.3175802,0.104659796,-3.33177686,2.27956796,9.16501331,4.8198843,3.94121099,7.4792099,2.93885541,-5.5768609,-2.09553456
408,-1.82779002,-1.70051825,-0.927785516,-0.256010503,1.40427005,9.24057674,4.79432535,6.47815132,0.6511935,2.67685366,4.32869577,-11.6724138,-6.03380871,7.84507799,-1.1575954,-1.0063225,-7.87960243,2.19811964,6.86028147,-9.01017475,-3.11227584,14.3122396,0.107382417,-3.32728958,2.26412058,9.19351673,4.84341335,3.9451859,7.48462343,2.88054395,-5.59945965,-2.06713128
409,-1.83028376,-1.69722927,-0.923245192,-0.252905309,1.42102909,9.25370407,4.8357091,6.47611141,0.691717744,2.68967628,4.26470423,-11.7181244,-6.10300875,7.7701602,-1.103459,-1.00719869,-7.88221931,2.15179467,6.86894083,-9.03883171,-3.16140509,14.3066835,0.110693574,-3.32272124,2.24886584,9.22184849,4.86706972,3.94925165,7.4898262,2.82171988,-5.62141418,-2.03883672
410,-1.83268476,-1.69391263,-0.918707073,-0.24978371,1.43783236,9.26690483,4.87682295,6.47420311,0.732170641,2.70184493,4.20005131,-11.7631292,-6.17246056,7.69323349,-1.04932487,-1.00947309,-7.88493681,2.10513234,6.87735891,-9.06765938,-3.2109499,14.3003674,0.114672422,-3.31854081,2.2331996,9.250247,4.89117289,3.95293665,7.49453115,2.76314163,-5.64274979,-2.01092839
411,-1.83503187,-1.69054532,-0.914168715,-0.246653557,1.45467198,9.28019142,4.91776943,6.47236729,0.772526324,2.71332002,4.13490438,-11.8073425,-6.24210262,7.61449862,-0.995142341,-1.01295483,-7.8876543,2.05819368,6.88588333,-9.09628868,-3.26031518,14.2938385,0.119280197,-3.31402421,2.21784258,9.27858067,4.91517496,3.95653415,7.4990387,2.70423889,-5.66352558,-1.98314059
412,-1.83730567,-1.68712854,-0.909618795,-0.243503705,1.47161186,9.29352856,4.95844555,6.47075844,0.812959135,2.72410274,4.06910849,-11.8507338,-6.31199837,7.53384495,-0.940987408,-1.01769507,-7.89036512,2.01085448,6.89438152,-9.12497711,-3.30979061,14.2867327,0.124550536,-3.30992627,2.20228648,9.30675316,4.939641,3.96015716,7.50320244,2.64500308,-5.68365383,-1.95558333
413,-1.83949912,-1.68366838,-0.905069888,-0.240336299,1.48857176,9.30694199,4.99892855,6.46918869,0.853105366,2.73412347,4.00308895,-11.89324,-6.38185883,7.45153379,-0.886918128,-1.02351892,-7.89306879,1.96329486,6.90293217,-9.15350819,-3.35914803,14.2793503,0.130406946,-3.30552173,2.18691421,9.33495331,4.96406269,3.9634707,7.50703382,2.58586097,-5.70319223,-1.92832553
414,-1.84162831,-1.68016505,-0.900518179,-0.237160191,1.50559139,9.32043648,5.03920317,6.46778107,0.893300593,2.74345517,3.9363215,-11.9349709,-6.45201635,7.36702442,-0.832863331,-1.03072071,-7.89581728,1.91529703,6.91136646,-9.18214417,-3.40877032,14.2712965,0.137024239,-3.30152798,2.17137766,9.36304474,4.98884201,3.96677065,7.51056099,2.52634835,-5.72212791,-1.90123427
415,-1.84367442,-1.67660666,-0.89595443,-0.233958498,1.52270198,9.33397293,5.07917166,6.46660709,0.933411479,2.75200272,3.86920118,-11.9757509,-6.52217817,7.28077221,-0.779036522,-1.03908145,-7.89857626,1.86679685,6.91998482,-9.21056175,-3.45812631,14.2629786,0.144136876,-3.29743767,2.15591669,9.39111137,5.01382875,3.96991825,7.51375532,2.46679616,-5.74041319,-1.87443328
416,-1.84566998,-1.67304575,-0.891428232,-0.230773211,1.5397383,9.34763908,5.11906385,6.46535015,0.973192334,2.75980997,3.80174851,-12.0156527,-6.59232521,7.19260788,-0.725357473,-1.04862475,-7.90135717,1.8179611,6.92857981,-9.23892498,-3.50753951,14.2542086,0.15196313,-3.29336405,2.14057517,9.41908169,5.03870869,3.97283697,7.51666975,2.40726995,-5.75815487,-1.84793305
417,-1.84756804,-1.66940093,-0.886852086,-0.227537438,1.55696559,9.36131763,5.15862417,6.46444798,1.01304913,2.76679063,3.73390055,-12.0545664,-6.66251612,7.10263157,-0.671871364,-1.05927598,-7.90411758,1.76874447,6.93726826,-9.26713943,-3.55680609,14.2451086,0.160334527,-3.28924084,2.12531877,9.44695854,5.06376457,3.97570491,7.51931763,2.34736013,-5.77538109,-1.82157683
