traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
69,-1.19075572,-3.9155941,-1.17882049,-1.12172484,-1.1289506,2.1177206,3.98974276,-4.4311409,1.44082034,6.42274714,3.07414937,-4.97732687,0.750735641,3.14226961,7.62328148,-0.268718332,0.454309434,4.19214153,6.61322594,1.98462021,2.0481689,4.48425293,5.26800919,3.57140398,2.80197763,2.58133435,1.77758002,1.28990674,1.48674965,2.20955157,3.77924752,4.35396528
70,-1.24472129,-3.90124846,-1.17709661,-1.12312138,-1.12711525,2.14592624,3.94967127,-4.4719491,1.40194201,6.44597149,3.0274179,-5.00950956,0.755406499,3.18423653,7.62841702,-0.307178199,0.466998398,4.21404409,6.63380671,1.96928513,2.05100465,4.50603056,5.28874016,3.56729627,2.79706311,2.58319569,1.78039241,1.29511166,1.4967109,2.22753787,3.80551338,4.34384203
71,-1.2985158,-3.88648701,-1.17569351,-1.12446737,-1.12533736,2.17409945,3.90918517,-4.51275778,1.36225915,6.46824694,2.98112488,-5.04126644,0.759370565,3.22621894,7.63319349,-0.345871866,0.47988537,4.23621464,6.65416622,1.95364177,2.05394411,4.52798271,5.30944538,3.56288862,2.79210472,2.58518052,1.78326392,1.30029106,1.50667226,2.24559474,3.83174729,4.33308887
72,-1.35211182,-3.87125516,-1.17457795,-1.12572348,-1.12354875,2.2024765,3.86789513,-4.55382109,1.32153535,6.48950958,2.93532634,-5.07265282,0.762622476,3.26818728,7.63757372,-0.384927809,0.492906392,4.25852203,6.67442274,1.93781984,2.05689216,4.54997873,5.33016014,3.55832648,2.7870667,2.58712983,1.78616524,1.30555797,1.51672649,2.26377296,3.85795617,4.32167625
73,-1.40553999,-3.85557961,-1.17376041,-1.12690961,-1.12178743,2.23097515,3.82595396,-4.5950489,1.2798245,6.50975227,2.89007449,-5.10361433,0.765159309,3.31033731,7.64147806,-0.424365997,0.506262124,4.28122663,6.6943779,1.92166698,2.06001139,4.57218838,5.35078764,3.55343127,2.78202248,2.589221,1.78911138,1.31080103,1.52680564,2.28206182,3.88416624,4.3096199
74,-1.45877755,-3.83952403,-1.17324388,-1.12804842,-1.12008977,2.25941491,3.7835865,-4.63620329,1.23731959,6.52901506,2.84529424,-5.13421345,0.767006814,3.35234237,7.64508247,-0.463994473,0.519659698,4.3040204,6.7142396,1.90538955,2.06316209,4.59445095,5.37137938,3.54835224,2.77694082,2.5913415,1.79210603,1.31609213,1.53692579,2.30042124,3.91031122,4.29692364
75,-1.51178336,-3.82297158,-1.17299175,-1.12908173,-1.11834228,2.2882266,3.74017692,-4.67775583,1.19359052,6.54718733,2.80115891,-5.16443729,0.768159866,3.39446449,7.64816427,-0.504062891,0.5333516,4.32715797,6.73386574,1.88873553,2.06637406,4.6168623,5.39199448,3.54300499,2.77175903,2.5935185,1.79516482,1.3214103,1.54709971,2.31891418,3.93646407,4.28355503
76,-1.56456017,-3.8060565,-1.1730473,-1.13007808,-1.11667728,2.31689596,3.69650984,-4.71910381,1.14917088,6.56438065,2.75757456,-5.19425917,0.768611073,3.43651915,7.65089798,-0.544356406,0.547201097,4.35053682,6.75329018,1.87185967,2.06968331,4.63938856,5.41253996,3.53743768,2.76657915,2.59574628,1.79824245,1.32675886,1.55733204,2.33750343,3.96255398,4.26953411
77,-1.6170696,-3.78872061,-1.1733526,-1.13098884,-1.11499512,2.34582901,3.65195203,-4.76068878,1.10363638,6.58045864,2.71468067,-5.22371531,0.768400788,3.47865963,7.65313911,-0.585056245,0.561278462,4.37419224,6.77249861,1.85471094,2.07306981,4.66205502,5.433074,3.53159356,2.76130581,2.59804773,1.80143058,1.33216655,1.56760991,2.35618663,3.98860002,4.25486994
78,-1.66945899,-3.77093029,-1.17395902,-1.13185775,-1.11339295,2.37470675,3.60695457,-4.80215311,1.05728018,6.59551716,2.67236376,-5.25280762,0.767493904,3.52072668,7.65498686,-0.626033545,0.575527251,4.39811945,6.79150915,1.83727145,2.07654262,4.68487263,5.45355511,3.52545953,2.75602365,2.60044837,1.80462515,1.33754814,1.57793033,2.37501454,4.01467085,4.23949671
79,-1.72149062,-3.75280023,-1.17481971,-1.13265574,-1.111799,2.4036963,3.56130791,-4.84364367,1.0099988,6.60950565,2.63078403,-5.28153229,0.765917599,3.56270671,7.65644121,-0.667211592,0.589946747,4.42231798,6.81027412,1.81963837,2.08016372,4.70781708,5.47390509,3.51911139,2.75080657,2.60290194,1.8077904,1.34294021,1.58831501,2.39394283,4.04065132,4.2234807
80,-1.77322221,-3.73426914,-1.17589438,-1.13336051,-1.11015034,2.43303561,3.51461577,-4.88537312,0.961518407,6.62232208,2.58995056,-5.30995607,0.763710976,3.60460091,7.65744686,-0.70870465,0.604484737,4.44670057,6.82890701,1.80176353,2.08378792,4.73084259,5.49426699,3.51251912,2.74548674,2.60541201,1.81106091,1.34838653,1.59873557,2.41294837,4.06655693,4.20681381
81,-1.82471001,-3.71538734,-1.17725325,-1.13403153,-1.10860169,2.46221566,3.46769524,-4.92681932,0.912360966,6.63412189,2.54979157,-5.33798981,0.760816634,3.64652157,7.65798712,-0.750552535,0.619286001,4.47146893,6.84725142,1.78352225,2.08749986,4.7540164,5.51464033,3.50569677,2.74006701,2.60792494,1.81441343,1.35393262,1.60925043,2.43208504,4.09241915,4.18946743
82,-1.87596166,-3.69608688,-1.178859,-1.13463783,-1.1070689,2.49152994,3.42006779,-4.96824121,0.86224848,6.6447897,2.5104568,-5.36569023,0.757284105,3.68829298,7.65813732,-0.792558074,0.634220421,4.49649954,6.86534882,1.76507413,2.09137106,4.77736712,5.53486204,3.49853849,2.73471928,2.61061621,1.81776762,1.35939193,1.61975241,2.45131993,4.11825943,4.17144537
83,-1.92684114,-3.6764226,-1.18067074,-1.13515925,-1.10550439,2.52111745,3.37149835,-5.00977421,0.811003983,6.65424776,2.47196531,-5.39307499,0.753138423,3.73003435,7.65779543,-0.834908903,0.649328649,4.5218091,6.88323116,1.74634182,2.09529757,4.80082369,5.55506516,3.49116325,2.72930455,2.61331415,1.82117498,1.36493278,1.63034463,2.47067404,4.14401102,4.15274715
84,-1.97741807,-3.65647459,-1.18273294,-1.13565433,-1.10403132,2.55054021,3.3227272,-5.05093813,0.759146392,6.66270304,2.43416643,-5.42013407,0.748338163,3.77162051,7.6570735,-0.877450407,0.664583385,4.54741955,6.90085649,1.72733974,2.09934759,4.82445383,5.57519579,3.48347664,2.7238667,2.61612773,1.82467091,1.37050176,1.64096856,2.49010348,4.1696682,4.13340569
85,-2.02765942,-3.63613439,-1.18501258,-1.13606548,-1.10253739,2.58021235,3.27304101,-5.09213209,0.706204236,6.66992998,2.39727306,-5.44690228,0.74295485,3.81305099,7.6559124,-0.920244396,0.67992872,4.57323027,6.91831541,1.70809352,2.10340762,4.84814215,5.59532166,3.47561908,2.71837926,2.61893225,1.82816589,1.37609565,1.65165854,2.50966883,4.19527721,4.11336803
86,-2.07766843,-3.61549902,-1.18757319,-1.13646746,-1.10118115,2.60960627,3.22329998,-5.13284016,0.652749181,6.67614603,2.36114693,-5.47331142,0.736899793,3.85442877,7.65430784,-0.963290036,0.695493221,4.59944201,6.93544483,1.68858039,2.10766149,4.87203264,5.61529493,3.467448,2.71293378,2.62184238,1.83169734,1.38172328,1.66242337,2.52936435,4.22082806,4.09262991
87,-2.12721443,-3.5944829,-1.19024277,-1.13674378,-1.09968936,2.63960624,3.17212319,-5.17383718,0.597849667,6.68099213,2.32600594,-5.49949646,0.730316997,3.89562917,7.65222025,-1.00659788,0.711160958,4.62589502,6.95238495,1.66871846,2.11192274,4.89604664,5.63529348,3.4589808,2.70739841,2.62485647,1.83533001,1.38735723,1.6731956,2.54912925,4.24627113,4.0712533
88,-2.17641163,-3.57318807,-1.19313717,-1.13697374,-1.09824264,2.66958117,3.12048984,-5.21451426,0.542210281,6.68470478,2.29179955,-5.52537394,0.723146558,3.93665433,7.64971781,-1.05006552,0.726957619,4.65265751,6.96904945,1.64862382,2.11631799,4.92019892,5.65518188,3.45028067,2.70187306,2.62789249,1.83897436,1.39305568,1.68406653,2.56902432,4.27161598,4.04918575
89,-2.22528625,-3.55156755,-1.19624579,-1.1371578,-1.0968492,2.69958282,3.06831574,-5.25492048,0.485744059,6.6872282,2.25847459,-5.55097246,0.715393126,3.97758579,7.6467495,-1.09382868,0.74287647,4.67969131,6.98549461,1.62831986,2.12079239,4.94444942,5.6749692,3.44134712,2.69637942,2.63101554,1.84264183,1.3987453,1.69496882,2.5890317,4.29689646,4.02644014
90,-2.27375102,-3.52966118,-1.19952142,-1.13727045,-1.09544075,2.72976208,3.01536107,-5.29514265,0.428325146,6.68850803,2.22618079,-5.57630253,0.707096338,4.01829243,7.6433444,-1.13774574,0.758912623,4.70704842,7.00164604,1.60766697,2.1253624,4.96888447,5.69473839,3.43208575,2.69079089,2.63421679,1.84642506,1.40449429,1.70592058,2.60912824,4.3220582,4.00303125
91,-2.32185078,-3.50748563,-1.20300829,-1.13734841,-1.09410608,2.75985932,2.96206975,-5.33492756,0.370249152,6.68866539,2.19474483,-5.60135651,0.698217094,4.05884361,7.63949251,-1.18187773,0.775080502,4.7347436,7.01751566,1.58675158,2.13007474,4.99348593,5.7143569,3.42254639,2.68528271,2.63751817,1.85018969,1.4102354,1.71693408,2.62934852,4.34712076,3.97893119
92,-2.36957932,-3.48497319,-1.20665371,-1.13734901,-1.09274912,2.79018354,2.90791464,-5.37452555,0.311175197,6.68751526,2.16441655,-5.62617302,0.688832819,4.09920549,7.63518858,-1.22618294,0.791353822,4.7627511,7.03308821,1.56554639,2.13489079,5.01824188,5.73393011,3.41272879,2.67971015,2.64085484,1.85402524,1.41603732,1.72802508,2.64971042,4.3721118,3.95412469
93,-2.41689205,-3.46227121,-1.21047688,-1.1373136,-1.09145474,2.82043004,2.85342145,-5.41364002,0.251469254,6.68522453,2.13497496,-5.65073109,0.678890407,4.13937855,7.63042164,-1.27071023,0.807722032,4.79106474,7.04843283,1.54404306,2.1397419,5.04308128,5.75343943,3.40270495,2.67415047,2.64426327,1.85789227,1.42183983,1.73913515,2.6701324,4.39695072,3.92869115
94,-2.46375251,-3.43927646,-1.21444643,-1.13720202,-1.09013104,2.85095954,2.79797363,-5.45255852,0.190697402,6.68155813,2.10669851,-5.67506456,0.668463528,4.17943239,7.62514639,-1.31542671,0.824256182,4.81980991,7.0633688,1.52221918,2.14484477,5.06822205,5.77274704,3.39223289,2.66866732,2.64787221,1.8618052,1.42762601,1.75029707,2.6906867,4.42168903,3.90257001
95,-2.51025581,-3.41605091,-1.21860301,-1.13706708,-1.08890772,2.88125634,2.74246144,-5.49080753,0.129537165,6.67684793,2.0792408,-5.69915867,0.657496274,4.21915007,7.61949587,-1.36030078,0.840764225,4.84870052,7.07817364,1.50018477,2.14987445,5.09334803,5.79211187,3.38164401,2.66304278,2.65140605,1.86581218,1.43353772,1.7615521,2.71135497,4.44630241,3.87574887
96,-2.55626082,-3.39260101,-1.22287226,-1.13684821,-1.08762515,2.91188717,2.68590856,-5.52883005,0.0672837645,6.67071056,2.05298281,-5.72305346,0.646080613,4.25870037,7.61333799,-1.40536344,0.857394457,4.87799168,7.09263992,1.4777894,2.15504789,5.11867285,5.81134558,3.37074137,2.65748763,2.65507317,1.86982775,1.43940973,1.7728157,2.73209476,4.47076273,3.84830379
97,-2.60181499,-3.36891508,-1.22728515,-1.13657284,-1.08635902,2.94258499,2.62879467,-5.56636524,0.00431360211,6.66331482,2.02781773,-5.74673891,0.634214342,4.29796696,7.60678291,-1.45049942,0.874052525,4.90755463,7.10682201,1.4551841,2.16034102,5.14414597,5.83046007,3.35956216,2.6519289,2.65879178,1.87389135,1.44534993,1.78418303,2.75298047,4.49509764,3.82015419
98,-2.64698863,-3.34499264,-1.23184681,-1.13625228,-1.08514655,2.97328711,2.57120013,-5.60338354,-0.059354201,6.65466213,2.00371289,-5.77021456,0.621855676,4.33708811,7.59971237,-1.49584317,0.890832663,4.93752718,7.12063313,1.432248,2.16578889,5.1698246,5.84944296,3.34804988,2.64640522,2.66263533,1.87799835,1.45127392,1.79557681,2.77397895,4.51932907,3.79132056
99,-2.69162679,-3.32089067,-1.23652375,-1.13586938,-1.08392811,3.00408101,2.51300907,-5.63986349,-0.123729423,6.64472055,1.98067331,-5.79349709,0.609066069,4.37590122,7.59221029,-1.54133856,0.90760988,4.96774149,7.13422918,1.40904701,2.17126656,5.1955986,5.86835957,3.33630085,2.64087486,2.66654515,1.88216984,1.45725012,1.80703473,2.79506779,4.54337692,3.7618463
100,-2.7358222,-3.29661584,-1.24131739,-1.13543653,-1.08272552,3.03500581,2.45412993,-5.67584229,-0.188913181,6.63343477,1.9588058,-5.816607,0.59584868,4.41451263,7.58422804,-1.58695757,0.924463809,4.99834156,7.14744473,1.3855257,2.17689586,5.22157907,5.88716984,3.32421732,2.63531351,2.67051601,1.88641906,1.4632864,1.81855774,2.81625485,4.56726456,3.73171282
101,-2.77949834,-3.27210832,-1.24619722,-1.13491857,-1.08146918,3.06619382,2.394346,-5.71135139,-0.255005717,6.62069082,1.93817544,-5.83956099,0.582274079,4.45283461,7.57581377,-1.6326766,0.94129473,5.029181,7.16044283,1.36179531,2.18258882,5.24764013,5.90581942,3.31193304,2.62986946,2.67458081,1.89062607,1.46928704,1.8301295,2.83757281,4.59101152,3.70089269
102,-2.82277226,-3.24743938,-1.2512325,-1.13438356,-1.08032203,3.09715915,2.33454442,-5.74603701,-0.321380854,6.60686636,1.9184655,-5.86232567,0.568226099,4.49090815,7.56693125,-1.67854345,0.958179057,5.06039095,7.17307425,1.33772838,2.18839073,5.27388763,5.92440987,3.29935265,2.62437868,2.678684,1.89489233,1.47533202,1.84176862,2.85901928,4.61463261,3.66938829
103,-2.86554193,-3.22258496,-1.25634336,-1.13377309,-1.0791297,3.12841249,2.27378082,-5.78022099,-0.388704419,6.59152889,1.90008354,-5.88493538,0.553822637,4.52877855,7.55754328,-1.7245127,0.975135744,5.09204006,7.18527555,1.3132925,2.19439507,5.30040741,5.94281435,3.28637004,2.61894917,2.68293834,1.89920521,1.48139477,1.85347939,2.8805902,4.63808107,3.63719225
104,-2.90775537,-3.19762993,-1.26154864,-1.13311422,-1.07797837,3.15961647,2.21269107,-5.81363678,-0.456489086,6.57496071,1.88271439,-5.90740061,0.539029598,4.56634521,7.54771566,-1.77062392,0.992034912,5.12389469,7.19728136,1.28865623,2.20039487,5.32696486,5.96115541,3.27319574,2.61349392,2.68723416,1.90361738,1.48751867,1.8652271,2.90221906,4.66132116,3.60441303
105,-2.94945788,-3.17252707,-1.26684868,-1.13240266,-1.07682586,3.19091821,2.15102577,-5.84634161,-0.524892569,6.55704546,1.86655641,-5.92970753,0.523882031,4.60364628,7.53741264,-1.81681514,1.00897026,5.15615368,7.20887423,1.26367247,2.20657063,5.35377312,5.97933674,3.25965333,2.60808825,2.69164467,1.90804625,1.49364555,1.8770467,2.92398429,4.68439007,3.57094479
106,-2.99071884,-3.14726067,-1.27222157,-1.13163233,-1.07568669,3.22233725,2.08871651,-5.87834406,-0.593973458,6.53770876,1.85159147,-5.95189476,0.508407414,4.64067936,7.5266571,-1.86310101,1.02585578,5.18869257,7.22016764,1.2383889,2.21279931,5.38070583,5.99743128,3.24585271,2.60269284,2.6961391,1.91252768,1.49977672,1.8888979,2.94585514,4.70731115,3.53680801
107,-3.03143597,-3.12191582,-1.27770758,-1.13083589,-1.07464075,3.25351381,2.02647328,-5.90938568,-0.663181007,6.51734924,1.83753693,-5.97391987,0.492517054,4.6774087,7.51543093,-1.90946245,1.0427686,5.22163725,7.23107815,1.21283102,2.21918344,5.40781689,6.01533031,3.23177338,2.59737659,2.70070457,1.91702855,1.50595522,1.90084136,2.96784854,4.73002529,3.50201869
108,-3.07154584,-3.09646606,-1.28320372,-1.12994599,-1.07347679,3.28515124,1.96301782,-5.93980932,-0.733419836,6.49526834,1.82495022,-5.9958601,0.476404399,4.71390152,7.50373125,-1.95590639,1.0596236,5.2548852,7.24163485,1.18694723,2.22567272,5.43512583,6.03311968,3.2173562,2.59205222,2.7053628,1.92161536,1.51218414,1.91284382,2.98993134,4.75251436,3.46661925
109,-3.11119175,-3.07089782,-1.28879786,-1.12902391,-1.07240033,3.31664395,1.89941537,-5.96928644,-0.803924918,6.47201252,1.81337082,-6.01767254,0.459935814,4.75008535,7.49157047,-2.00244069,1.07643831,5.28845167,7.25187063,1.16081619,2.23225331,5.46256208,6.05075073,3.20270228,2.58680677,2.71009421,1.92619073,1.51839721,1.92489707,3.01213765,4.77483225,3.43053293
110,-3.15027952,-3.04526711,-1.294433,-1.12804115,-1.07130146,3.34826565,1.83521903,-5.99791193,-0.874967515,6.44733334,1.8030144,-6.0393734,0.443202406,4.78602123,7.47891235,-2.04907084,1.0932008,5.32235193,7.26174116,1.13434422,2.2389226,5.49018002,6.06828308,3.18772674,2.58153439,2.71489978,1.93087065,1.52467704,1.93700612,3.03442192,4.79692078,3.39384675
111,-3.18878698,-3.01953578,-1.30012238,-1.12700188,-1.07020152,3.3799777,1.77049625,-6.02562571,-0.946486294,6.42129469,1.79386365,-6.06097746,0.426221192,4.82157373,7.46587038,-2.09565187,1.1098702,5.35655117,7.27126741,1.10762656,2.24573064,5.51799107,6.08559322,3.17243481,2.5763948,2.71984529,1.93552709,1.53091598,1.94917345,3.05685258,4.81881666,3.35648441
112,-3.22676611,-2.99376893,-1.30585706,-1.12591362,-1.06912971,3.41171169,1.70535445,-6.05238438,-1.01842535,6.39388514,1.78584027,-6.08248281,0.408937991,4.85693169,7.45226574,-2.14240146,1.12650478,5.39113092,7.28039742,1.08055151,2.25262809,5.54597521,6.10279369,3.15684152,2.57124639,2.72486043,1.94027448,1.53721237,1.96139109,3.07934999,4.84047127,3.31852508
113,-3.2641139,-2.96796727,-1.31160867,-1.12475789,-1.06800592,3.4436636,1.63947237,-6.07820702,-1.09093523,6.36496258,1.7791369,-6.10390711,0.39147222,4.89194584,7.43825531,-2.18916297,1.14299524,5.42592192,7.2892437,1.0532589,2.25957322,5.57407188,6.11989164,3.14100623,2.56608605,2.72989392,1.94508386,1.54359531,1.9737165,3.1019752,4.86188364,3.27995229
114,-3.3009696,-2.9420929,-1.31741631,-1.12356508,-1.06696081,3.475456,1.57355583,-6.10294485,-1.16354764,6.33490276,1.77340925,-6.12522364,0.373706788,4.92668629,7.42373562,-2.23596048,1.15945566,5.4611764,7.29759121,1.0255605,2.26669812,5.60244179,6.13677549,3.12477446,2.56101322,2.73509407,1.94993985,1.54995835,1.98607242,3.12470889,4.88309097,3.2407074
115,-3.33725405,-2.91618538,-1.32327366,-1.1223228,-1.0659281,3.5072639,1.50729656,-6.12662029,-1.23642862,6.30352354,1.76879048,-6.14644623,0.355707914,4.96114922,7.40873861,-2.28283715,1.17579198,5.49670076,7.3056345,0.997687936,2.27392316,5.63093519,6.15343761,3.1083374,2.55609012,2.74036598,1.95474625,1.55629957,1.99849045,3.14756989,4.90408278,3.20083404
116,-3.37290907,-2.89024115,-1.32911348,-1.12100196,-1.06482494,3.53937745,1.44015098,-6.14929104,-1.30995643,6.27050924,1.7655865,-6.16762209,0.337564975,4.99534082,7.39327192,-2.32969952,1.19202137,5.53258896,7.31322098,0.969414592,2.2812531,5.65965033,6.16999388,3.09152555,2.55111194,2.7457211,1.95970213,1.56273842,2.0109911,3.1705296,4.9248085,3.16035366
117,-3.40798235,-2.86436152,-1.33499432,-1.11965203,-1.06379104,3.57128143,1.37310719,-6.17076874,-1.38338482,6.23644209,1.76328683,-6.18868589,0.319187343,5.02919197,7.37736607,-2.37658763,1.20810819,5.5687604,7.32046938,0.9409464,2.28870583,5.68852949,6.18630505,3.07445979,2.54628897,2.75117588,1.9646244,1.56916404,2.0235486,3.19358182,4.94526577,3.11930871
118,-3.44248176,-2.83842611,-1.34087622,-1.11823595,-1.06271946,3.60342288,1.30531228,-6.191154,-1.45733345,6.20078039,1.76234365,-6.20969677,0.30066815,5.0627985,7.36091566,-2.42353344,1.22408295,5.60530424,7.32728386,0.912053168,2.2962172,5.71759462,6.20252371,3.05707312,2.54144311,2.756706,1.96963644,1.57562721,2.03615594,3.21673632,4.96548367,3.07762861
119,-3.47635078,-2.81253839,-1.34676456,-1.11676884,-1.06166339,3.63552618,1.2373265,-6.21033192,-1.53136432,6.16389275,1.76241088,-6.23063612,0.281944901,5.09609604,7.34401035,-2.4704957,1.23990583,5.64215994,7.33371305,0.882928908,2.30385947,5.74683857,6.218503,3.03940749,2.53671002,2.76231909,1.97466123,1.58212423,2.0488503,3.24000502,4.98542213,3.03536677
120,-3.50956511,-2.78663874,-1.35262716,-1.11522853,-1.06050861,3.6680367,1.16828883,-6.22835445,-1.60607111,6.12519312,1.76397085,-6.25156212,0.263141572,5.12913561,7.32661867,-2.51750731,1.25553071,5.67925024,7.33977938,0.853507817,2.31155586,5.77625895,6.23436832,3.02141881,2.53197193,2.76801038,1.97975528,1.58864987,2.06160307,3.26337814,5.00509167,2.99250984
121,-3.54223776,-2.7607882,-1.35851812,-1.11365378,-1.05944216,3.70027518,1.09950733,-6.24508142,-1.68050706,6.08554411,1.76633227,-6.27237606,0.244150162,5.16181278,7.30882025,-2.56445479,1.27097595,5.7166543,7.34543085,0.823829174,2.31940532,5.80590677,6.24995613,3.00309587,2.527385,2.7738452,1.98486245,1.5951699,2.07441545,3.28686452,5.02449846,2.94903612
122,-3.57432818,-2.73498678,-1.36439657,-1.11202526,-1.05837905,3.73255277,1.03042781,-6.26053715,-1.75504696,6.04457664,1.76982081,-6.29312325,0.225026637,5.19425535,7.29045343,-2.61145091,1.28628778,5.75445938,7.35060549,0.793759525,2.3273437,5.83576059,6.26539469,2.98443604,2.52281833,2.77978134,1.99005854,1.60172451,2.08727789,3.31043792,5.0436244,2.90498734
123,-3.60575414,-2.70924783,-1.37026846,-1.11034489,-1.05733109,3.76479173,0.961208761,-6.27468348,-1.82954514,6.00239372,1.77433586,-6.31378889,0.205791771,5.22638321,7.27165556,-2.65840125,1.30138111,5.79254293,7.35536575,0.763394594,2.33537412,5.865798,6.28065634,2.96550012,2.51830912,2.78577662,1.99529243,1.60833299,2.1002357,3.33413363,5.06245708,2.86037612
