analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,pleiades,euler,fixed,both,none,nan,8192,28,7,479.819266
times,pleiades,euler,fixed,both,none,nan,8192,28,8,479.403530
times,pleiades,euler,fixed,both,none,nan,8192,28,9,480.398741
times,pleiades,euler,fixed,both,none,nan,8192,28,10,479.180010
times,pleiades,euler,fixed,both,none,nan,8192,28,11,480.260172
times,pleiades,euler,fixed,both,none,nan,8192,28,12,479.609205
times,pleiades,euler,fixed,both,none,nan,8192,28,13,475.012605
times,pleiades,euler,fixed,both,none,nan,8192,28,14,461.236648
times,pleiades,euler,fixed,both,none,nan,8192,28,15,461.555069
times,pleiades,euler,fixed,both,none,nan,8192,28,16,461.253954
times,pleiades,euler,fixed,both,none,nan,8192,28,17,461.211108
times,pleiades,euler,fixed,both,none,nan,8192,28,18,462.638770
times,pleiades,euler,fixed,both,none,nan,8192,28,19,461.812667
times,pleiades,euler,fixed,both,none,nan,8192,28,20,461.124735
times,pleiades,euler,fixed,none,none,nan,8192,28,0,460.964888
times,pleiades,euler,fixed,none,none,nan,8192,28,1,462.086679
times,pleiades,euler,fixed,none,none,nan,8192,28,2,460.357792
times,pleiades,euler,fixed,none,none,nan,8192,28,3,461.835757
times,pleiades,euler,fixed,none,none,nan,8192,28,4,460.069305
times,pleiades,euler,fixed,none,none,nan,8192,28,5,462.564272
times,pleiades,euler,fixed,none,none,nan,8192,28,6,460.192986
times,pleiades,euler,fixed,none,none,nan,8192,28,7,464.495543
times,pleiades,euler,fixed,none,none,nan,8192,28,8,476.220863
times,pleiades,euler,fixed,none,none,nan,8192,28,9,462.566969
times,pleiades,euler,fixed,none,none,nan,8192,28,10,460.476121
times,pleiades,euler,fixed,none,none,nan,8192,28,11,462.136258
times,pleiades,euler,fixed,none,none,nan,8192,28,12,460.312726
times,pleiades,euler,fixed,none,none,nan,8192,28,13,462.147350
times,pleiades,euler,fixed,none,none,nan,8192,28,14,460.834337
times,pleiades,euler,fixed,none,none,nan,8192,28,15,461.709101
times,pleiades,euler,fixed,none,none,nan,8192,28,16,460.838329
times,pleiades,euler,fixed,none,none,nan,8192,28,17,462.392773
times,pleiades,euler,fixed,none,none,nan,8192,28,18,460.227986
times,pleiades,euler,fixed,none,none,nan,8192,28,19,460.745965
times,pleiades,euler,fixed,none,none,nan,8192,28,20,459.394501
times,pleiades,euler,fixed,both,none,nan,32768,28,0,913.756147
times,pleiades,euler,fixed,both,none,nan,32768,28,1,915.422104
times,pleiades,euler,fixed,both,none,nan,32768,28,2,915.060415
times,pleiades,euler,fixed,both,none,nan,32768,28,3,913.622441
times,pleiades,euler,fixed,both,none,nan,32768,28,4,914.178034
times,pleiades,euler,fixed,both,none,nan,32768,28,5,913.655815
times,pleiades,euler,fixed,both,none,nan,32768,28,6,913.484412
times,pleiades,euler,fixed,both,none,nan,32768,28,7,915.808274
times,pleiades,euler,fixed,both,none,nan,32768,28,8,913.886965
times,pleiades,euler,fixed,both,none,nan,32768,28,9,961.679010
times,pleiades,euler,fixed,both,none,nan,32768,28,10,918.236005
times,pleiades,euler,fixed,both,none,nan,32768,28,11,917.985713
