traj,s1,s2,s3
556,1.95671415,0.850514412,10.6689224
557,1.93942726,0.842526197,10.6590996
558,1.92223644,0.834589183,10.6492939
559,1.90514064,0.826702237,10.6395054
560,1.88813543,0.818858385,10.6297331
561,1.8712219,0.811059356,10.6199837
562,1.85439944,0.803305626,10.6102438
563,1.83766687,0.79559207,10.6005268
564,1.82102764,0.787923753,10.590827
565,1.80446863,0.780283988,10.581152
566,1.78799939,0.772684872,10.5714951
567,1.77161956,0.765125751,10.5618572
568,1.75532544,0.757599711,10.5522442
569,1.73911834,0.750110686,10.5426474
570,1.7229892,0.742645383,10.5330801
571,1.70694244,0.735209525,10.5235338
572,1.69098747,0.727813601,10.5140057
573,1.67510116,0.720430374,10.5045099
574,1.65930367,0.713082671,10.4950361
575,1.64358735,0.705761969,10.4855862
576,1.6279428,0.698457122,10.47616
577,1.61237681,0.691174924,10.4667645
578,1.59689438,0.683920383,10.4573936
579,1.58148313,0.676680803,10.4480495
580,1.56614637,0.669458985,10.4387312
581,1.55088675,0.662257433,10.4294415
582,1.53569615,0.655067444,10.4201784
583,1.52058315,0.647897124,10.4109468
584,1.5055362,0.64073354,10.4017448
585,1.4905647,0.63358897,10.3925638
586,1.47565901,0.626449704,10.3834209
587,1.46082532,0.619326115,10.374299
588,1.44605422,0.612202168,10.3652172
589,1.4313556,0.605094135,10.3561563
590,1.41671705,0.597984791,10.3471327
591,1.40215254,0.590889692,10.3381386
592,1.38765013,0.583796561,10.329175
593,1.37320697,0.576702952,10.3202438
594,1.35883021,0.56961441,10.3113441
595,1.3445164,0.562527895,10.3024788
596,1.33025289,0.555429816,10.2936468
597,1.31606579,0.54834795,10.2848425
598,1.30192506,0.541250408,10.2760773
599,1.28784752,0.53415519,10.2673426
600,1.27382886,0.527056575,10.2586403
601,1.25986028,0.519947171,10.2499723
602,1.24594545,0.512827754,10.2413397
603,1.23209679,0.505714655,10.2327385
604,1.21829379,0.498583078,10.2241755
605,1.20454884,0.491448641,10.2156458
606,1.19085169,0.484298408,10.2071505
607,1.17720115,0.47713238,10.1986961
608,1.16360843,0.469962239,10.1902695
609,1.15006077,0.46277234,10.1818895
610,1.13656116,0.455569834,10.1735344
611,1.12311411,0.448356628,10.1652193
612,1.10971427,0.441126466,10.1569471
613,1.09635425,0.433873981,10.1487045
614,1.08304024,0.426604509,10.1404982
615,1.06977141,0.419315815,10.1323376
616,1.05655003,0.412012786,10.1242065
617,1.04337025,0.404688001,10.1161137
618,1.03022778,0.39733693,10.1080561
619,1.01712883,0.389965564,10.1000443
620,1.00407183,0.382573009,10.0920677
621,0.991050005,0.375152439,10.0841265
622,0.978068769,0.367708743,10.0762281
623,0.965121508,0.360236108,10.0683641
624,0.952213109,0.352737755,10.0605469
625,0.939341962,0.34521389,10.0527639
626,0.926510811,0.337666154,10.0450211
627,0.913703859,0.330080688,10.0373116
628,0.900937915,0.322471201,10.0296497
629,0.888201118,0.314827949,10.0220232
630,0.875493705,0.307149649,10.0144424
631,0.862823606,0.299446434,10.006897
632,0.850177646,0.29170379,9.99939442
633,0.837565362,0.28393054,9.99193573
634,0.824980915,0.276122868,9.98451042
635,0.812422454,0.2682769,9.97713375
636,0.799891651,0.260394841,9.96979332
637,0.787393868,0.252483636,9.96249676
638,0.774909437,0.244520307,9.95524406
639,0.762459338,0.236529961,9.94802952
640,0.75002557,0.228492498,9.94085503
641,0.737619281,0.220417425,9.93373203
642,0.725239217,0.212307677,9.92664242
643,0.712878704,0.204153448,9.91959858
644,0.700531304,0.195947722,9.91259861
645,0.688210249,0.187707216,9.90563774
646,0.675901651,0.179413423,9.89873028
647,0.663617253,0.171083048,9.89185333
648,0.651355982,0.16271235,9.88502693
649,0.639107406,0.154291734,9.87823677
650,0.626873791,0.145822555,9.8714962
651,0.614660323,0.137310356,9.86480141
652,0.602454066,0.128742814,9.85814667
653,0.590265274,0.120128892,9.85154533
654,0.578096509,0.111473955,9.84498024
655,0.56592977,0.102756277,9.83846283
656,0.553784192,0.0939985737,9.83198833
657,0.541639268,0.0851777643,9.82556152
658,0.529514492,0.0763154179,9.81917763
659,0.51739341,0.0673939511,9.81284332
660,0.505286038,0.0584233329,9.80655193
661,0.493185967,0.0493972749,9.80031013
662,0.48109138,0.0403144136,9.7941103
663,0.469003737,0.0311755501,9.78796196
664,0.456928372,0.0219880082,9.78185558
665,0.444847494,0.0127318539,9.77579212
666,0.432782233,0.00342893833,9.76978588
667,0.420714647,-0.00593905943,9.76382351
668,0.408655673,-0.0153595107,9.75790691
669,0.396594018,-0.0248462856,9.75204182
670,0.384541422,-0.0343852527,9.74622059
671,0.372488022,-0.0439866222,9.740448
672,0.360432714,-0.0536533147,9.73472881
673,0.348378181,-0.0633795634,9.72905159
674,0.33632338,-0.0731693357,9.72342587
675,0.324268132,-0.083020471,9.71784973
676,0.312211752,-0.0929355845,9.71232319
677,0.300150126,-0.102917425,9.70684433
678,0.288091302,-0.112957828,9.70141983
679,0.276021421,-0.123071887,9.69604397
680,0.263953686,-0.133243993,9.69071484
681,0.251878023,-0.143486425,9.6854353
682,0.239797339,-0.153796181,9.68020916
683,0.227709338,-0.164174452,9.67503738
684,0.215614259,-0.174621105,9.66991234
