traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
687,-7.47143936,5.57801485,4.34134245,2.809793,8.01571274,0.451138705,-2.02779555,4.24713421,13.3111629,4.54226732,11.9240446,-2.7153697,10.5657043,-6.07424164,5.29146624,0.34005478,-3.55299067,8.61018562,-3.2616787,-5.3817749
688,-7.49699688,5.533535,4.38488674,2.82310867,8.00316334,0.32078886,-2.08041573,4.03050709,13.4504585,4.78332663,11.655757,-2.86597729,10.6605759,-5.99920464,5.32809019,0.319861472,-3.57789373,8.59959507,-3.24196768,-5.37870359
689,-7.52210522,5.48893356,4.42794371,2.83646107,7.9903903,0.192901641,-2.12888288,3.81450891,13.581048,5.01998949,11.3799467,-3.01799631,10.7538157,-5.92246485,5.36415625,0.299604505,-3.6024785,8.5890646,-3.22244501,-5.37543869
690,-7.54720926,5.44352674,4.47122002,2.85011792,7.97679377,0.0630487278,-2.17473793,3.5924201,13.7059107,5.25667286,11.0887289,-3.1776557,10.8473501,-5.84298801,5.39890671,0.278348297,-3.62753129,8.57780743,-3.2024231,-5.37300444
691,-7.57181883,5.39807129,4.51383686,2.86378741,7.9632287,-0.0626501665,-2.21572113,3.37441659,13.8203468,5.48590326,10.7944565,-3.335428,10.9373055,-5.76303577,5.43302059,0.257007539,-3.65238357,8.56637287,-3.18244886,-5.37074327
692,-7.59624338,5.35198212,4.5565238,2.87768722,7.94894934,-0.189433083,-2.25366855,3.15170598,13.9282541,5.71406698,10.4860535,-3.49950266,11.0262241,-5.68089104,5.46583271,0.234943673,-3.67738366,8.55457687,-3.16228509,-5.36868
693,-7.62043285,5.30539894,4.59904528,2.89175582,7.93429041,-0.314654857,-2.28753185,2.92930508,14.0273399,5.93700981,10.1700354,-3.66504812,11.1122713,-5.59789515,5.49746037,0.212380901,-3.70250654,8.54261875,-3.1420505,-5.36671448
694,-7.64419603,5.25877762,4.64093971,2.90588379,7.91948652,-0.437389344,-2.31714153,2.70881295,14.1173201,6.1539073,9.84849167,-3.83077931,11.1945877,-5.51437998,5.52811527,0.18934755,-3.72775149,8.52978992,-3.12141323,-5.36582947
695,-7.66777515,5.21145439,4.68284702,2.92024612,7.90408611,-0.560155451,-2.34310055,2.48602819,14.1996183,6.36736536,9.51566982,-4.00051308,11.2743216,-5.42939043,5.55743265,0.165650755,-3.75320554,8.51653194,-3.10054445,-5.36529732
696,-7.69105291,5.16350651,4.72468758,2.93477941,7.88826275,-0.681469798,-2.36499739,2.26365352,14.2734671,6.57559347,9.17515087,-4.17160082,11.3503866,-5.34363747,5.58558989,0.141741186,-3.77851605,8.50370884,-3.07997942,-5.3639946
697,-7.71396637,5.11578751,4.76580095,2.94938493,7.87225723,-0.800933123,-2.38273358,2.04279685,14.3384542,6.77762079,8.82894897,-4.34304571,11.4218674,-5.25810289,5.61237764,0.117056787,-3.80416822,8.4892025,-3.05857944,-5.36480045
698,-7.73681307,5.06730223,4.80705786,2.96424651,7.85579252,-0.919087172,-2.3963213,1.82272291,14.3953352,6.97385931,8.47521114,-4.5155797,11.4898233,-5.17121029,5.63794804,0.0927035138,-3.8291223,8.47545815,-3.03788805,-5.3645134
