package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,median_ms,p05_ms,p95_ms,max_ms,samples,errored_pct,error,build_s,recorded_utc
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,adaptive,tol,1e-05,131072,20,default,none,63.6201,64.8349,63.645085,65.69365,65.877,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,adaptive,tol,1e-05,524288,20,default,both,274.7409,276.46825,274.935435,278.732235,279.5367,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,adaptive,tol,1e-05,524288,20,default,none,255.4445,257.11165,255.47357,257.35854,257.4084,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,adaptive,tol,1e-05,2097152,20,default,both,4379.4812,4495.9962,4383.731855,4691.129865,4697.4381,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,adaptive,tol,1e-05,2097152,20,default,none,4592.2191,4854.8189,4651.514745,5545.6715,6085.9649,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,adaptive,tol,1e-05,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,adaptive,tol,1e-05,8388608,20,default,none,nan,4008.4832,3971.90322,4011.18512,4011.5162,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,8,20,default,both,1058.3325,1086.64935,1067.54022,1113.163175,1114.6358,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,8,20,default,none,1075.1928,1110.3206,1081.53204,1366.525975,1439.9374,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,32,20,default,both,2526.1731,2545.1085,2528.05572,2641.60412,2658.7817,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,32,20,default,none,2324.4057,2547.27315,2333.7486,2816.88454,2992.7062,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,128,20,default,both,5708.2186,5744.2384,5711.82058,5809.58182,5816.8422,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,128,20,default,none,5648.4104,5681.2679,5651.69615,5775.52085,5785.9934,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,512,20,default,both,9506.9721,9777.49475,9518.74743,10380.19515,10381.1636,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,512,20,default,none,9525.0927,9794.6734,9533.631765,10401.80901,10417.3652,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,2048,20,default,both,33783.9407,34352.3445,33840.78108,34582.00803,34607.5262,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,2048,20,default,none,33770.5667,34397.0009,33833.21012,34427.3012,34430.6679,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,8192,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,8192,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,32768,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,32768,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,131072,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,131072,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,524288,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,524288,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,2097152,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,2097152,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,8388608,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,8,20,default,both,150.2773,151.24465,150.512335,151.91936,152.0855,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,8,20,default,none,150.294,151.27225,150.348855,152.15231,152.2955,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,32,20,default,both,216.5706,220.56175,216.785565,226.89356,227.4161,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,32,20,default,none,216.5311,219.3685,216.63127,226.029985,226.0816,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,128,20,default,both,564.384,568.95915,564.446955,578.44737,578.6847,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,128,20,default,none,563.9669,567.93685,564.329465,577.64995,577.7827,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,512,20,default,both,580.4158,586.3823,580.454905,589.596795,589.6953,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,512,20,default,none,579.087,585.851,579.31254,588.863715,589.461,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,2048,20,default,both,1085.3985,1087.15155,1085.41569,1093.05006,1095.801,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,2048,20,default,none,1084.5914,1086.51815,1084.850285,1089.784185,1089.9339,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,8192,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,8192,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,32768,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,32768,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,131072,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,131072,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,524288,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,524288,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,2097152,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,2097152,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,8388608,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,8,20,default,both,2.0156,2.07655,2.023295,2.232495,2.2609,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,8,20,default,none,1.9882,2.1338,1.989815,2.44136,2.5983,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,32,20,default,both,2.0408,2.1569,2.04536,2.347,2.4135,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,32,20,default,none,1.9328,2.00775,1.93603,2.07197,2.0885,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,128,20,default,both,2.614,2.6816,2.61951,2.8446,3.046,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,128,20,default,none,2.4596,2.569,2.47081,2.726855,3.1877,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,512,20,default,both,2.3011,2.44345,2.309555,2.607635,2.6824,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,512,20,default,none,2.0561,2.09225,2.069875,2.16249,2.1813,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,2048,20,default,both,2.389,2.7922,2.427665,2.99629,3.0683,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,2048,20,default,none,2.089,2.20175,2.09698,2.2881,2.5503,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,8192,20,default,both,7.1681,7.28485,7.198215,8.575485,9.4055,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,8192,20,default,none,6.6569,6.71175,6.66184,6.830725,6.8806,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,32768,20,default,both,180.2654,254.3212,211.786595,277.69072,288.5116,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,32768,20,default,none,186.4932,250.9858,213.41067,314.722905,328.4556,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,131072,20,default,both,1316.9659,1322.8237,1319.016865,1329.39925,1329.4024,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,131072,20,default,none,1308.5982,1315.56125,1308.868155,1331.631445,1337.9143,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,524288,20,default,both,1126.3373,1127.9397,1126.602035,1136.817565,1136.8276,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,524288,20,default,none,2935.1959,3014.0982,2936.00536,3067.303155,3078.7665,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,2097152,20,default,both,12090.4794,12100.4027,12091.47173,12110.94512,12112.1165,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,2097152,20,default,none,11976.1704,12026.0493,11981.15829,13904.24373,14112.932,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,8388608,20,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,lorenz96_20,tsit5,fixed,dt,0.0009765625,8388608,20,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,adaptive,tol,0.01,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,adaptive,tol,0.001,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,adaptive,tol,0.0001,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,adaptive,tol,1e-05,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,adaptive,tol,1e-06,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,adaptive,tol,1e-07,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,adaptive,tol,1e-08,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,adaptive,tol,0.01,131072,20,default,d2h,2148.6927,2151.39255,2148.7611,2172.042185,2178.5981,10,nan,6.502060638,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,adaptive,tol,0.001,131072,20,default,d2h,55765.5922,55807.1136,55769.74434,56606.9571,56695.8286,3,nan,4.070276075,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,adaptive,tol,0.0001,131072,20,default,d2h,88419.3463,88443.7818,88421.78985,88501.63983,88508.0685,3,nan,1.512967401,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,adaptive,tol,1e-05,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,adaptive,tol,1e-06,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,adaptive,tol,1e-07,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,adaptive,tol,1e-08,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,adaptive,tol,0.01,131072,20,default,d2h,28.4855,33.32025,28.77905,73.781015,76.1943,20,nan,1.396599916,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,adaptive,tol,0.001,131072,20,default,d2h,38.0272,40.1537,38.370435,41.310295,41.998,20,nan,0.09579090673,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,adaptive,tol,0.0001,131072,20,default,d2h,44.3729,45.9979,44.404725,47.557145,47.8981,20,nan,0.01997246967,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,adaptive,tol,1e-05,131072,20,default,d2h,67.6058,70.2007,67.761365,242.386835,375.0296,10,nan,0.002533511242,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,adaptive,tol,1e-06,131072,20,default,d2h,83.7251,85.536,83.864275,90.785705,92.7143,20,nan,0.0003983207237,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,adaptive,tol,1e-07,131072,20,default,d2h,132.4607,134.4112,132.689975,136.01573,136.3796,10,nan,0.0003498852579,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,adaptive,tol,1e-08,131072,20,default,d2h,589.5001,605.0696,591.03334,748.348075,852.9931,10,nan,0.0004569488258,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.0625,131072,20,default,d2h,27372.384,27697.3122,27404.87682,27725.25279,27728.3573,3,nan,6.410408921,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.03125,131072,20,default,d2h,41661.057,41820.7086,41677.02216,41871.51756,41877.163,3,nan,2.443864738,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.015625,131072,20,default,d2h,66276.5164,66297.5953,66278.62429,66540.9787,66568.0213,3,nan,0.2997526454,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.0078125,131072,20,default,d2h,99519.4751,99572.7259,99524.80018,99839.94841,99869.6398,3,nan,0.03313522928,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.00390625,131072,20,default,d2h,nan,20199.2693,20172.33851,151095.0867,165639.0664,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.001953125,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.0009765625,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.00048828125,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.000244140625,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,kvaerno3,fixed,dt,0.0001220703125,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0625,131072,20,default,d2h,13588.7903,13700.1165,13599.92292,14257.42089,14319.3436,3,nan,7.153286116,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.03125,131072,20,default,d2h,1646.4783,1653.7511,1647.20558,7954.27994,8654.3387,3,nan,4.871447934,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.015625,131072,20,default,d2h,3289.1848,3299.787,3290.70368,3307.95584,3309.7498,5,nan,1.970566652,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0078125,131072,20,default,d2h,nan,83520.80215,14285.65259,152755.9517,160448.7461,2,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.00390625,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.001953125,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0009765625,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.00048828125,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.000244140625,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,rosenbrock23_sciml,fixed,dt,0.0001220703125,131072,20,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.0625,131072,20,default,d2h,9.4238,11.555,9.77663,35.683125,46.6485,20,nan,1.080155039,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.03125,131072,20,default,d2h,13.5575,15.21795,13.582675,35.705895,315.3649,20,nan,0.009449795565,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.015625,131072,20,default,d2h,24.6196,26.3454,24.78984,27.41307,27.9103,20,nan,0.0003144711902,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.0078125,131072,20,default,d2h,40.1083,48.9316,40.181735,86.888995,328.1661,20,nan,0.000300211265,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.00390625,131072,20,default,d2h,74.8429,76.98475,74.93182,79.019905,80.369,20,nan,0.0004004168059,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.001953125,131072,20,default,d2h,146.7124,148.17635,146.803075,149.57387,149.8292,10,nan,0.0005352288392,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.0009765625,131072,20,default,d2h,286.1379,291.8599,286.267995,439.53032,540.5384,10,nan,0.0007775806788,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.00048828125,131072,20,default,d2h,565.555,567.87645,565.58902,573.64924,575.0599,10,nan,0.001119792131,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.000244140625,131072,20,default,d2h,1128.8441,1130.75985,1128.95813,1137.15759,1140.4497,10,nan,0.001418559845,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,lorenz96_20,tsit5,fixed,dt,0.0001220703125,131072,20,default,d2h,2250.7348,2274.91095,2251.500565,2493.09049,2521.6564,10,nan,0.002231109352,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,nand_gate,kvaerno3,adaptive,tol,1e-05,8,14,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,nand_gate,kvaerno3,adaptive,tol,1e-05,8,14,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,nand_gate,kvaerno3,adaptive,tol,1e-05,32,14,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,nand_gate,kvaerno3,adaptive,tol,1e-05,32,14,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
